date,open,high,low,close,diff,volume,ema12,ema26,macd_line,signal_line,macd_hist
2019-09-24,10260,10260,10190,10215,20,12973,10216.1796,10211.2513,4.9283,5.5923,-0.66
2019-09-25,10215,10225,10190,10225,10,9300,10217.5366,10212.2697,5.2669,5.5272,-0.26
2019-09-26,10220,10220,10190,10220,5,8018,10217.9156,10212.8423,5.0732,5.4364,-0.36
2019-09-27,10220,10220,10190,10220,0,3146,10218.2363,10213.3725,4.8637,5.3219,-0.46
2019-09-30,10220,10220,10200,10210,10,3854,10216.9691,10213.1227,3.8464,5.0268,-1.18
2019-10-01,10210,10225,10200,10220,10,8439,10217.4354,10213.6322,3.8033,4.7821,-0.98
2019-10-02,10220,10225,10190,10195,25,10117,10213.9838,10212.252,1.7318,4.172,-2.44
2019-10-04,10185,10185,10130,10145,50,28106,10203.3709,10207.2704,-3.8994,2.5577,-6.46
2019-10-07,10155,10185,10150,10185,40,3047,10200.5446,10205.6207,-5.0761,1.031,-6.11
2019-10-08,10190,10190,10185,10185,0,601,10198.1531,10204.0932,-5.9401,-0.3632,-5.58
2019-10-10,10145,10235,10130,10150,35,13421,10190.745,10200.0863,-9.3414,-2.1589,-7.18
2019-10-11,10130,10155,10130,10155,5,4406,10185.2457,10196.7466,-11.5009,-4.0273,-7.47
2019-10-14,10180,10185,10145,10185,30,1436,10185.2079,10195.8765,-10.6686,-5.3555,-5.31
2019-10-15,10150,10190,10150,10190,5,3105,10185.9452,10195.4412,-9.496,-6.1836,-3.31
2019-10-16,10160,10195,10155,10190,0,15603,10186.569,10195.0381,-8.4691,-6.6407,-1.83
2019-10-17,10160,10195,10160,10175,15,6607,10184.7892,10193.5538,-8.7647,-7.0655,-1.7
2019-10-18,10150,10190,10150,10165,10,1560,10181.7447,10191.4387,-9.6941,-7.5912,-2.1
2019-10-21,10190,10190,10100,10120,45,7557,10172.2455,10186.147,-13.9015,-8.8533,-5.05
2019-10-22,10140,10140,10100,10110,10,3176,10162.6693,10180.5065,-17.8372,-10.6501,-7.19
2019-10-23,10100,10100,10095,10100,10,4911,10153.0278,10174.543,-21.5152,-12.8231,-8.69
2019-10-24,10105,10130,10095,10130,30,5950,10149.4851,10171.2435,-21.7584,-14.6102,-7.15
2019-10-25,10120,10150,10115,10150,20,6079,10149.5643,10169.6699,-20.1056,-15.7093,-4.4
2019-10-28,10170,10170,10100,10120,30,6737,10145.016,10165.9907,-20.9747,-16.7624,-4.21
2019-10-29,10170,10170,10070,10100,20,5640,10138.0904,10161.1025,-23.0121,-18.0123,-5.0
2019-10-30,10130,10130,10085,10120,20,7336,10135.3073,10158.0579,-22.7506,-18.96,-3.79
2019-10-31,10180,10180,10100,10130,10,2381,10134.4908,10155.9795,-21.4887,-19.4657,-2.02
2019-11-01,10180,10180,10130,10140,10,3089,10135.3383,10154.7958,-19.4575,-19.4641,0.01
2019-11-04,10180,10180,10095,10120,20,2866,10132.9786,10152.2184,-19.2398,-19.4192,0.18
2019-11-05,10180,10180,10125,10145,25,2205,10134.828,10151.6837,-16.8556,-18.9065,2.05
2019-11-06,10180,10180,10090,10120,25,882,10132.5468,10149.3367,-16.7899,-18.4832,1.69
2019-11-07,10180,10180,10110,10135,15,7461,10132.9242,10148.2748,-15.3505,-17.8566,2.51
2019-11-08,10180,10180,10080,10130,5,774,10132.4743,10146.9211,-14.4467,-17.1747,2.73
2019-11-11,10165,10165,10130,10160,30,5100,10136.7091,10147.8899,-11.1808,-15.9759,4.8
2019-11-12,10220,10220,10125,10150,10,8405,10138.7538,10148.0462,-9.2924,-14.6392,5.35
2019-11-13,10215,10215,10125,10165,15,456,10142.7917,10149.302,-6.5103,-13.0134,6.5
2019-11-14,10225,10225,10140,10175,10,7873,10147.7468,10151.2056,-3.4588,-11.1025,7.64
2019-11-15,10350,10350,10110,10180,5,2839,10152.7088,10153.3385,-0.6296,-9.0079,8.38
2019-11-18,10250,10250,10155,10195,15,5576,10159.2152,10156.4245,2.7906,-6.6482,9.44
2019-11-19,10245,10245,10170,10220,25,7937,10168.5667,10161.1338,7.4329,-3.832,11.26
2019-11-20,10270,10270,10185,10225,5,5269,10177.2487,10165.8647,11.3841,-0.7888,12.17
2019-11-21,10270,10270,10195,10230,5,5566,10185.3643,10170.6154,14.7489,2.3188,12.43
2019-11-22,10325,10325,10205,10250,20,14795,10195.3083,10176.4958,18.8125,5.6175,13.2
2019-11-25,10285,10285,10205,10240,10,20721,10202.1839,10181.1998,20.9841,8.6908,12.29
2019-11-26,10320,10320,10215,10260,20,17122,10211.0787,10187.0368,24.0419,11.761,12.28
2019-11-27,10270,10285,10250,10285,25,10019,10222.4512,10194.2934,28.1578,15.0404,13.12
2019-11-28,10295,10300,10285,10295,10,2322,10233.6126,10201.7531,31.8594,18.4042,13.46
2019-11-29,10335,10335,10230,10305,10,22268,10244.5952,10209.401,35.1942,21.7622,13.43
2019-12-02,10295,10310,10260,10305,0,29789,10253.8883,10216.4824,37.4058,24.8909,12.51
2019-12-03,10235,10275,10235,10270,35,6708,10256.367,10220.4467,35.9203,27.0968,8.82
2019-12-04,10270,10285,10235,10285,15,10196,10260.7721,10225.2284,35.5437,28.7862,6.76
2019-12-05,10285,10295,10250,10290,5,10573,10265.2687,10230.0263,35.2424,30.0774,5.17
2019-12-06,10300,10315,10260,10310,20,2914,10272.1504,10235.9503,36.2001,31.302,4.9
2019-12-09,10300,10310,10270,10310,0,2882,10277.9734,10241.4355,36.538,32.3492,4.19
2019-12-10,10285,10330,10285,10330,20,13781,10285.9775,10247.9958,37.9817,33.4757,4.51
2019-12-11,10305,10320,10280,10320,10,3600,10291.2118,10253.3294,37.8823,34.357,3.53
2019-12-12,10345,10345,10305,10330,10,6359,10297.1792,10259.0087,38.1704,35.1197,3.05
2019-12-13,10310,10320,10275,10320,10,15410,10300.6901,10263.5266,37.1635,35.5284,1.64
2019-12-16,10320,10325,10285,10320,0,4953,10303.6608,10267.7098,35.951,35.613,0.34
2019-12-17,10305,10310,10260,10305,15,2026,10303.8669,10270.4721,33.3948,35.1693,-1.77
2019-12-18,10420,10420,10270,10315,10,25333,10305.5796,10273.7704,31.8092,34.4973,-2.69
2019-12-19,10300,10300,10265,10290,25,1910,10303.1828,10274.9726,28.2102,33.2399,-5.03
2019-12-20,10295,10295,10260,10280,10,4362,10299.6162,10275.345,24.2712,31.4461,-7.17
2019-12-23,10300,10310,10280,10310,30,17710,10301.2137,10277.9121,23.3017,29.8172,-6.52
2019-12-24,10315,10325,10285,10325,15,30890,10304.8731,10281.4,23.4731,28.5484,-5.08
2019-12-26,10315,10320,10275,10315,10,30001,10306.4311,10283.8889,22.5422,27.3472,-4.8
2019-12-27,10330,10330,10280,10315,0,5985,10307.7494,10286.1935,21.5559,26.1889,-4.63
2019-12-30,10300,10305,10260,10295,20,10697,10305.788,10286.8458,18.9422,24.7396,-5.8
2020-01-02,10285,10310,10260,10305,10,16849,10305.6667,10288.1905,17.4762,23.2869,-5.81
2020-01-03,10305,10330,10295,10330,25,11111,10309.4103,10291.2875,18.1228,22.2541,-4.13
2020-01-06,10345,10395,10345,10395,65,17387,10322.578,10298.9699,23.608,22.5249,1.08
2020-01-07,10340,10370,10340,10365,30,2322,10329.1044,10303.8611,25.2434,23.0686,2.17
2020-01-08,10320,10340,10320,10340,25,4796,10330.7807,10306.538,24.2426,23.3034,0.94
2020-01-09,10300,10330,10300,10315,25,24596,10328.3529,10307.1648,21.188,22.8803,-1.69
2020-01-10,10315,10355,10315,10330,15,5780,10328.6063,10308.8563,19.7499,22.2542,-2.5
2020-01-13,10370,10370,10280,10320,10,6535,10327.2822,10309.6818,17.6004,21.3235,-3.72
2020-01-14,10325,10325,10290,10325,5,23330,10326.9311,10310.8165,16.1147,20.2817,-4.17
2020-01-15,10325,10340,10295,10330,5,12881,10327.4033,10312.2375,15.1658,19.2585,-4.09
2020-01-16,10355,10355,10310,10340,10,6580,10329.3412,10314.294,15.0473,18.4163,-3.37
2020-01-17,10370,10370,10325,10350,10,10578,10332.5195,10316.9388,15.5806,17.8491,-2.27
2020-01-20,10335,10375,10335,10350,0,10228,10335.2088,10319.3878,15.821,17.4435,-1.62
2020-01-21,10340,10395,10320,10395,45,8370,10344.4074,10324.9887,19.4187,17.8386,1.58
2020-01-22,10360,10395,10360,10390,5,3256,10351.4217,10329.8044,21.6173,18.5943,3.02
2020-01-23,10350,10390,10350,10380,10,16390,10355.8183,10333.5226,22.2958,19.3346,2.96
2020-01-28,10395,10395,10350,10395,15,19408,10361.8463,10338.0765,23.7698,20.2216,3.55
2020-01-29,10350,10395,10350,10395,0,10796,10366.9469,10342.293,24.6539,21.1081,3.55
2020-01-30,10425,10430,10390,10420,25,18412,10375.1089,10348.0491,27.0598,22.2984,4.76
2020-01-31,10370,10455,10370,10455,35,6517,10387.3998,10355.9714,31.4285,24.1244,7.3
2020-02-03,10450,10460,10405,10450,5,5878,10397.0306,10362.9365,34.0942,26.1184,7.98
2020-02-04,10360,10420,10360,10420,30,3152,10400.5644,10367.1634,33.401,27.5749,5.83
2020-02-05,10420,10440,10395,10440,20,8157,10406.6314,10372.5587,34.0727,28.8745,5.2
2020-02-06,10440,10500,10440,10465,25,8386,10415.6112,10379.4062,36.205,30.3406,5.86
2020-02-07,10510,10510,10465,10505,40,74001,10429.3633,10388.7094,40.6539,32.4032,8.25
2020-02-10,10500,10500,10460,10485,20,13320,10437.9228,10395.8421,42.0807,34.3387,7.74
2020-02-11,10490,10490,10455,10485,0,9104,10445.1654,10402.4464,42.7191,36.0148,6.7
2020-02-12,10515,10515,10415,10495,10,14997,10452.8323,10409.3022,43.5301,37.5179,6.01
2020-02-13,10510,10510,10465,10500,5,10681,10460.0889,10416.0205,44.0683,38.828,5.24
2020-02-14,10470,10515,10470,10500,0,7107,10466.229,10422.2412,43.9878,39.8599,4.13
2020-02-17,10500,10510,10455,10510,10,28125,10472.963,10428.7419,44.2211,40.7322,3.49
2020-02-18,10510,10530,10445,10530,20,17935,10481.738,10436.2425,45.4955,41.6848,3.81
2020-02-19,10530,10535,10490,10530,0,34775,10489.1629,10443.1875,45.9754,42.5429,3.43
2020-02-20,10535,10585,10530,10585,55,62412,10503.9071,10453.6921,50.2149,44.0773,6.14
2020-02-21,10585,10605,10565,10605,20,8003,10519.4598,10464.9001,54.5597,46.1738,8.39
2020-02-24,10595,10605,10555,10590,15,14484,10530.3122,10474.1668,56.1454,48.1681,7.98
2020-02-25,10590,10590,10500,10515,75,18021,10527.9564,10477.1915,50.765,48.6875,2.08
2020-02-26,10480,10480,10395,10430,85,20398,10512.8862,10473.6958,39.1904,46.7881,-7.6
2020-02-27,10430,10430,10355,10385,45,8880,10493.2114,10467.1257,26.0857,42.6476,-16.56
2020-02-28,10310,10310,10260,10305,80,39675,10464.2558,10455.1164,9.1394,35.946,-26.81
2020-03-02,10235,10265,10210,10235,70,29058,10428.9857,10438.8115,-9.8258,26.7916,-36.62
2020-03-03,10315,10315,10270,10305,70,15227,10409.911,10428.8995,-18.9886,17.6356,-36.62
2020-03-04,10255,10305,10250,10305,0,3563,10393.7708,10419.7218,-25.951,8.9183,-34.87
2020-03-05,10340,10360,10320,10345,40,22114,10386.2676,10414.1868,-27.9192,1.5508,-29.47
2020-03-06,10325,10325,10285,10295,50,1650,10372.2264,10405.3582,-33.1317,-5.3857,-27.75
2020-03-09,10330,10330,10170,10200,95,11832,10345.7301,10390.1465,-44.4164,-13.1919,-31.22
2020-03-10,10105,10105,10015,10055,145,12264,10301.0024,10365.3208,-64.3184,-23.4172,-40.9
2020-03-11,10060,10095,10045,10080,25,11317,10267.002,10344.1859,-77.1839,-34.1705,-43.01
2020-03-12,9980,9980,9935,9935,145,3189,10215.9248,10313.8759,-97.9511,-46.9266,-51.02
2020-03-13,9655,9715,9600,9690,245,24395,10135.0133,10267.6628,-132.6496,-64.0712,-68.58
2020-03-16,9770,9855,9770,9840,150,12534,10089.6266,10235.9841,-146.3575,-80.5285,-65.83
2020-03-17,9665,9750,9590,9745,95,8220,10036.6071,10199.6149,-163.0078,-97.0243,-65.98
2020-03-18,9805,9805,9715,9785,40,8580,9997.8983,10168.9027,-171.0044,-111.8203,-59.18
2020-03-19,9670,9685,9520,9655,130,18940,9945.1448,10130.8358,-185.6911,-126.5945,-59.1
2020-03-20,9555,9635,9555,9630,25,6190,9896.6609,10093.7369,-197.0759,-140.6908,-56.39
2020-03-23,9630,9630,9460,9545,85,10590,9842.5593,10053.0897,-210.5304,-154.6587,-55.87
2020-03-24,9465,9500,9465,9480,65,10698,9786.7809,10010.6386,-223.8577,-168.4985,-55.36
2020-03-25,9525,9735,9525,9725,245,9221,9777.2762,9989.4802,-212.204,-177.2396,-34.96
2020-03-26,9750,9805,9750,9805,80,5120,9781.5414,9975.815,-194.2736,-180.6464,-13.63
2020-03-27,9840,9920,9795,9890,85,11052,9798.2273,9969.4583,-171.231,-178.7633,7.53
2020-03-30,9835,9850,9820,9840,50,5351,9804.6539,9959.8688,-155.215,-174.0537,18.84
2020-03-31,9815,9885,9795,9880,40,41316,9816.2456,9953.9526,-137.707,-166.7843,29.08
2020-04-01,9855,9865,9780,9820,60,8747,9816.8232,9944.0302,-127.207,-158.8689,31.66
2020-04-02,9775,9775,9700,9765,55,3402,9808.8504,9930.7687,-121.9183,-151.4788,29.56
2020-04-03,9845,9845,9715,9795,30,3628,9806.7196,9920.7118,-113.9922,-143.9815,29.99
2020-04-06,9705,9820,9705,9810,15,3783,9807.2242,9912.5109,-105.2866,-136.2425,30.96
2020-04-07,9855,9960,9810,9950,140,5154,9829.1897,9915.2879,-86.0981,-126.2136,40.12
2020-04-08,9950,9975,9890,9975,25,6085,9851.6221,9919.711,-68.0889,-114.5887,46.5
2020-04-09,10010,10045,9940,10045,70,2753,9881.3725,9928.9917,-47.6191,-101.1948,53.58
2020-04-10,10045,10110,9965,10110,65,94381,9916.546,9942.3997,-25.8537,-86.1265,60.27
2020-04-13,10230,10230,10040,10100,10,9486,9944.7697,9954.0738,-9.3041,-70.7621,61.46
2020-04-14,10095,10095,10050,10095,5,5289,9967.882,9964.5128,3.3693,-55.9358,59.31
2020-04-16,10005,10140,10000,10140,45,4889,9994.3617,9977.5118,16.8499,-41.3786,58.23
2020-04-17,10230,10230,10040,10075,65,3925,10006.7676,9984.7332,22.0345,-28.696,50.73
2020-04-20,10075,10195,10075,10195,120,8189,10035.7264,10000.3085,35.418,-15.8732,51.29
2020-04-21,10200,10200,10040,10155,40,3866,10054.0762,10011.7671,42.3091,-4.2368,46.55
2020-04-22,10075,10075,10035,10050,105,7809,10053.4491,10014.5992,38.8499,4.3806,34.47
2020-04-23,10055,10120,10055,10110,60,12388,10062.1492,10021.6659,40.4833,11.6011,28.88
2020-04-24,10115,10120,10020,10120,10,1773,10071.0494,10028.9499,42.0995,17.7008,24.4
2020-04-27,10125,10135,10010,10125,5,10654,10079.3495,10036.0647,43.2847,22.8176,20.47
2020-04-28,10170,10175,10125,10175,50,1755,10094.0649,10046.3562,47.7087,27.7958,19.91
2020-04-29,10055,10180,10055,10180,5,12385,10107.2857,10056.2558,51.0299,32.4426,18.59
2020-05-04,10315,10315,10045,10180,0,11308,10118.4725,10065.422,53.0505,36.5642,16.49
2020-05-06,10245,10245,10100,10175,5,4115,10127.1691,10073.5389,53.6302,39.9774,13.65
2020-05-07,10070,10190,10070,10185,10,5302,10136.0661,10081.7953,54.2708,42.8361,11.43
2020-05-08,10185,10235,10180,10230,45,2160,10150.5175,10092.7734,57.7441,45.8177,11.93
2020-05-11,10230,10280,10165,10275,45,11041,10169.6686,10106.2717,63.397,49.3335,14.06
2020-05-12,10395,10395,10165,10290,15,3453,10188.1812,10119.8812,68.3,53.1268,15.17
2020-05-13,10150,10265,10145,10250,40,5132,10197.6918,10129.5196,68.1721,56.1359,12.04
2020-05-14,10250,10250,10120,10195,55,795,10197.2776,10134.37,62.9076,57.4902,5.42
2020-05-15,10105,10220,10100,10220,25,8230,10200.7734,10140.713,60.0604,58.0043,2.06
2020-05-18,10255,10260,10215,10260,40,1417,10209.8852,10149.549,60.3361,58.4706,1.87
2020-05-19,10265,10325,10230,10290,30,14919,10222.2105,10159.9528,62.2577,59.2281,3.03
2020-05-20,10315,10345,10225,10345,55,33747,10241.1012,10173.66,67.4412,60.8707,6.57
2020-05-21,10365,10365,10260,10335,10,8206,10255.5472,10185.6111,69.9361,62.6838,7.25
2020-05-22,10260,10345,10260,10325,10,1238,10266.2322,10195.9362,70.296,64.2062,6.09
2020-05-25,10265,10400,10265,10400,75,12589,10286.8119,10211.0521,75.7598,66.5169,9.24
2020-05-26,10460,10460,10305,10400,0,11496,10304.2254,10225.0482,79.1772,69.049,10.13
2020-05-27,10430,10430,10340,10380,20,8022,10315.8831,10236.5261,79.3569,71.1106,8.25
2020-05-28,10495,10495,10395,10425,45,6876,10332.6703,10250.4871,82.1831,73.3251,8.86
2020-05-29,10485,10485,10405,10455,30,14128,10351.4902,10265.6362,85.854,75.8309,10.02
2020-06-01,10400,10465,10355,10415,40,9217,10361.261,10276.7002,84.5607,77.5769,6.98
2020-06-02,10420,10440,10360,10440,25,10955,10373.3747,10288.7965,84.5782,78.9771,5.6
2020-06-03,10440,10490,10435,10490,50,4137,10391.317,10303.7005,87.6166,80.705,6.91
2020-06-04,10520,10535,10420,10500,10,7252,10408.0375,10318.2412,89.7963,82.5233,7.27
2020-06-05,10510,10510,10450,10500,0,6152,10422.1856,10331.7048,90.4808,84.1148,6.37
2020-06-08,10545,10560,10485,10550,50,5333,10441.8493,10347.8748,93.9745,86.0867,7.89
2020-06-09,10570,10580,10500,10510,40,18247,10452.334,10359.8841,92.45,87.3594,5.09
2020-06-10,10500,10545,10495,10545,35,7380,10466.5903,10373.5964,92.994,88.4863,4.51
2020-06-11,10425,10525,10425,10505,40,24081,10472.4995,10383.33,89.1695,88.6229,0.55
2020-06-12,10370,10405,10325,10325,180,16192,10449.8073,10379.0092,70.7981,85.058,-14.26
2020-06-15,10325,10380,10315,10375,50,11825,10438.2985,10378.7123,59.5862,79.9636,-20.38
2020-06-16,10595,10595,10340,10415,40,15768,10434.7141,10381.4002,53.3139,74.6337,-21.32
2020-06-17,10510,10510,10470,10495,80,5603,10443.9888,10389.815,54.1738,70.5417,-16.37
2020-06-18,10650,10650,10455,10505,10,7951,10453.3752,10398.3473,55.0279,67.4389,-12.41
2020-06-19,10600,10600,10440,10485,20,13716,10458.2405,10404.766,53.4746,64.6461,-11.17
2020-06-22,10545,10545,10420,10490,5,12110,10463.1266,10411.0796,52.047,62.1263,-10.08
2020-06-23,10595,10595,10435,10485,5,6995,10466.4917,10416.5552,49.9366,59.6883,-9.75
2020-06-24,10575,10575,10445,10445,40,13140,10463.1853,10418.6622,44.5231,56.6553,-12.13
2020-06-25,10480,10480,10365,10420,25,9479,10456.5414,10418.7613,37.7801,52.8802,-15.1
2020-06-26,10420,10440,10410,10440,20,4981,10453.9966,10420.3345,33.662,49.0366,-15.37
2020-06-29,10570,10570,10355,10390,50,6388,10444.151,10418.0875,26.0634,44.442,-18.38
2020-06-30,10390,10410,10350,10400,10,22691,10437.3585,10416.7477,20.6108,39.6757,-19.06
2020-07-01,10435,10435,10370,10375,25,15788,10427.7649,10413.6553,14.1096,34.5625,-20.45
2020-07-02,10455,10455,10405,10435,60,1745,10428.878,10415.2364,13.6416,30.3783,-16.74
2020-07-03,10435,10480,10425,10430,5,11237,10429.0506,10416.33,12.7206,26.8468,-14.13
2020-07-06,10485,10485,10425,10480,50,4603,10436.889,10421.0463,15.8427,24.646,-8.8
2020-07-07,10490,10510,10465,10500,20,17371,10446.5984,10426.8947,19.7036,23.6575,-3.95
2020-07-08,10495,10495,10435,10490,10,4815,10453.2755,10431.5692,21.7064,23.2673,-1.56
2020-07-09,10550,10550,10450,10495,5,16064,10459.6947,10436.2678,23.4269,23.2992,0.13
2020-07-10,10470,10510,10455,10510,15,8749,10467.434,10441.7294,25.7046,23.7803,1.92
2020-07-13,10535,10535,10495,10530,20,6140,10477.0595,10448.268,28.7915,24.7825,4.01
2020-07-14,10495,10545,10490,10490,40,10951,10479.0504,10451.3592,27.6911,25.3642,2.33
2020-07-15,10495,10545,10490,10515,25,17811,10484.5811,10456.0734,28.5077,25.9929,2.51
2020-07-16,10540,10595,10540,10580,65,19145,10499.2609,10465.2531,34.0078,27.5959,6.41
2020-07-17,10550,10600,10545,10590,10,5038,10513.2208,10474.4936,38.7271,29.8222,8.9
2020-07-20,10555,10610,10555,10610,20,10032,10528.1099,10484.5311,43.5787,32.5735,11.01
2020-07-21,10635,10635,10575,10605,5,7475,10539.9391,10493.4548,46.4844,35.3557,11.13
2020-07-22,10610,10610,10580,10605,0,4019,10549.9485,10501.7174,48.2311,37.9308,10.3
2020-07-23,10600,10620,10595,10620,15,13722,10560.7256,10510.479,50.2466,40.3939,9.85
2020-07-24,10655,10655,10600,10610,10,9665,10568.3063,10517.851,50.4554,42.4062,8.05
2020-07-27,10565,10615,10555,10615,5,27828,10575.49,10525.0472,50.4428,44.0135,6.43
2020-07-28,10580,10620,10580,10620,5,4679,10582.3377,10532.0807,50.2569,45.2622,4.99
2020-07-29,10565,10620,10565,10565,55,8407,10579.6703,10534.5192,45.1511,45.24,-0.09
2020-07-30,10580,10615,10580,10615,50,7875,10585.1057,10540.4807,44.6249,45.117,-0.49
2020-07-31,10615,10620,10575,10615,0,11479,10589.7048,10546.0007,43.7041,44.8344,-1.13
2020-08-03,10615,10630,10590,10630,15,10641,10595.9041,10552.2229,43.6812,44.6038,-0.92
2020-08-04,10635,10635,10610,10635,5,15719,10601.9188,10558.3545,43.5643,44.3959,-0.83
2020-08-05,10635,10640,10610,10640,5,84997,10607.7775,10564.4023,43.3752,44.1917,-0.82
2020-08-06,10645,10670,10620,10640,0,20628,10612.7348,10570.0021,42.7326,43.8999,-1.17
2020-08-07,10625,10640,10615,10640,0,22089,10616.9294,10575.1872,41.7423,43.4684,-1.73
2020-08-10,10710,10710,10610,10610,30,23188,10615.8634,10577.7659,38.0975,42.3942,-4.3
2020-08-11,10620,10635,10600,10625,15,13182,10617.269,10581.2647,36.0043,41.1162,-5.11
