date,open,high,low,close,diff,volume,ema12,ema26,macd_line,signal_line,macd_hist
2025-04-18,23905,24675,23260,23785,-115,79313,25858.302,26365.9488,-507.6468,7.7316,-516.38
2025-04-25,23755,25055,23090,25010,1225,103383,25729.2827,26266.0631,-536.7804,-99.5614,-438.22
2025-05-02,24875,25645,24625,24625,-385,89424,25561.3309,26145.1745,-583.8435,-194.9865,-389.86
2025-05-09,24625,25275,24240,24890,265,67809,25459.2274,26052.7122,-593.4849,-273.5083,-320.98
2025-05-16,24900,26490,24900,25575,685,120854,25476.8354,26017.5217,-540.6863,-326.1542,-215.53
2025-05-23,25615,26385,24765,24810,-765,123912,25375.4155,25928.5698,-553.1542,-370.8833,-183.27
2025-05-30,24805,25670,24600,25175,365,83175,25344.9341,25873.0582,-528.1241,-401.8667,-127.26
2025-06-05,25325,25425,24850,25025,-150,59677,25296.2749,25810.5861,-514.3112,-424.0233,-91.29
2025-06-13,25025,25900,25025,25300,275,146817,25296.8415,25772.9739,-476.1324,-434.2911,-42.84
2025-06-20,25100,26070,25080,25105,-195,119060,25267.6641,25723.7677,-456.1037,-438.5891,-18.51
2025-06-27,25170,25995,25135,25690,585,136496,25331.8977,25721.2802,-389.3826,-428.8932,38.51
2025-07-04,25820,26815,25605,26570,880,113001,25520.2022,25783.801,-263.5988,-396.3229,131.72
2025-07-11,26570,27070,26495,26970,400,112570,25740.7038,25871.1822,-130.4784,-343.9398,212.46
2025-07-18,26960,27300,26595,27260,290,132840,25971.7754,25973.4892,-1.7137,-276.5061,273.79
2025-07-25,27190,27695,26795,27685,425,125068,26232.3419,26099.5673,132.7746,-195.8596,327.63
2025-08-01,27815,27945,27230,27330,-355,149772,26399.2861,26190.2069,209.0792,-116.0687,324.15
2025-08-08,27330,27330,26800,27000,-330,83667,26490.6494,26249.8602,240.7892,-45.7519,285.54
2025-08-14,27000,27680,26800,27380,380,77281,26625.9119,26333.1118,292.8001,20.9579,270.84
2025-08-22,27375,27580,27250,27270,-110,110333,26723.8721,26402.1275,321.7446,80.2262,240.52
2025-08-29,27605,28505,27480,27635,365,105372,26862.4466,26492.9468,369.4998,137.2259,231.27
2025-09-05,27635,27800,27345,27570,-65,96835,26970.0593,26572.2877,397.7716,188.565,208.21
2025-09-12,27615,27780,27375,27710,140,109316,27082.5978,26656.0971,426.5007,235.4489,190.05
2025-09-19,27710,28000,27100,27990,280,171659,27220.6058,26754.3588,466.2469,280.9263,184.32
2025-09-26,27990,27990,27660,27750,-240,124656,27301.122,26827.7026,473.4194,318.856,153.56
2025-10-02,27985,28535,27835,28485,735,122952,27481.1795,26949.7871,531.3924,360.7351,169.66
2025-10-10,28530,28835,28485,28830,345,48210,27686.3233,27088.2926,598.0306,407.4928,189.54
2025-10-17,28350,28800,28220,28605,-225,170572,27826.046,27200.0206,626.0254,450.5534,174.47
2025-10-24,28800,29770,28715,29720,1115,189184,28114.0998,27385.6545,728.4454,505.3105,222.13
2025-10-31,29775,29830,28960,29000,-720,134884,28248.8375,27504.5749,744.2625,552.3946,190.87
2025-11-07,29280,29765,29050,29230,230,118509,28398.0637,27631.6781,766.3856,594.5603,170.83
2025-11-14,29280,30255,29175,29590,360,147404,28579.3468,27775.9375,803.4093,635.7128,166.7
2025-11-21,29590,29620,28940,29030,-560,68205,28647.8872,27868.3178,779.5694,664.059,114.51
2025-11-28,29725,30525,29630,30460,1430,93254,28923.4937,28059.2336,864.2601,703.5075,159.75
2025-12-05,30460,31175,30270,30990,530,75998,29237.7913,28275.128,962.6632,754.5726,207.09
2025-12-12,31170,31600,30725,31600,610,85383,29597.0626,28520.0541,1077.0084,818.1068,257.9
2025-12-19,31600,31660,31015,31190,-410,82374,29839.3344,28716.7352,1122.5992,878.1053,243.49
2025-12-26,31345,31735,30585,30815,-375,84111,29987.7246,28871.3035,1116.4211,925.0641,190.36
2025-12-30,31205,31300,30460,30670,-145,29637,30091.4927,29003.8042,1087.6885,957.1083,129.58
2026-01-02,30670,31400,30440,30670,0,39182,30179.4786,29126.5442,1052.9344,975.9903,75.94
2026-01-09,30640,31650,30545,31630,960,90225,30400.0902,29310.9609,1089.1294,998.2837,89.85
2026-01-16,31760,32545,31700,32435,805,95110,30709.5822,29541.0927,1168.4896,1031.8218,135.67
