date,open,high,low,close,diff,volume,ema12,ema26,macd_line,signal_line,macd_hist
2019-01-16,9660,9735,9660,9700,115,222,9497.0302,9522.9746,-25.9444,-98.604,72.66
2019-01-17,9760,9760,9680,9760,60,203,9537.4871,9540.532,-3.045,-79.4922,76.45
2019-01-18,9810,9845,9770,9830,70,4616,9582.4891,9561.9741,20.515,-59.4907,80.01
2019-01-21,9925,10025,9920,10020,190,1982,9649.7984,9595.902,53.8965,-36.8133,90.71
2019-01-22,10045,10050,10035,10050,30,636,9711.3679,9629.5388,81.8291,-13.0848,94.91
2019-01-23,9915,9915,9810,9890,160,2318,9738.8498,9648.8323,90.0175,7.5356,82.48
2019-01-24,9830,9945,9830,9890,0,95,9762.1036,9666.6965,95.4071,25.1099,70.3
2019-01-25,9950,9960,9845,9905,15,4663,9784.0877,9684.3486,99.7391,40.0358,59.7
2019-01-28,9950,9950,9890,9945,40,412,9808.8434,9703.6562,105.1873,53.0661,52.12
2019-01-29,9820,9895,9820,9865,80,380,9817.4829,9715.6076,101.8754,62.8279,39.05
2019-01-30,9845,9845,9765,9820,45,868,9817.8702,9723.3403,94.5298,69.1683,25.36
2019-01-31,9920,9920,9860,9890,70,676,9828.9671,9735.6855,93.2816,73.991,19.29
2019-02-01,9970,10070,9970,10070,180,550,9866.049,9760.4495,105.5995,80.3127,25.29
2019-02-07,10130,10250,10130,10250,180,4930,9925.1184,9796.7125,128.4059,89.9313,38.47
2019-02-08,10205,10205,10175,10180,70,1265,9964.331,9825.1042,139.2268,99.7904,39.44
2019-02-11,10200,10200,10165,10190,10,2651,9999.0493,9852.1335,146.9158,109.2155,37.7
2019-02-12,10200,10205,10150,10205,15,896,10030.734,9878.2718,152.4622,117.8648,34.6
2019-02-13,10335,10370,10295,10365,160,7401,10082.1595,9914.3257,167.8338,127.8586,39.98
2019-02-14,10410,10415,10375,10415,50,2277,10133.3658,9951.4127,181.9531,138.6775,43.28
2019-02-15,10380,10420,10340,10420,5,3049,10177.4633,9986.1229,191.3405,149.2101,42.13
2019-02-18,10475,10490,10440,10490,70,4544,10225.5459,10023.4471,202.0988,159.7879,42.31
2019-02-19,10500,10500,10430,10500,10,12465,10267.7696,10058.7473,209.0223,169.6347,39.39
2019-02-20,10490,10490,10415,10465,35,3283,10298.1128,10088.8401,209.2726,177.5623,31.71
2019-02-21,10430,10535,10430,10535,70,4031,10334.5569,10121.889,212.668,184.5835,28.08
2019-02-22,10515,10515,10485,10495,40,1598,10359.2405,10149.5268,209.7137,189.6095,20.1
2019-02-25,10505,10505,10420,10500,5,5304,10380.8958,10175.4878,205.408,192.7692,12.64
2019-02-26,10485,10485,10435,10475,25,1505,10395.3734,10197.6739,197.6995,193.7552,3.94
2019-02-27,10420,10445,10400,10445,30,4248,10403.0082,10215.9944,187.0139,192.407,-5.39
2019-02-28,10445,10505,10445,10505,60,1954,10418.6993,10237.4022,181.2971,190.185,-8.89
2019-03-04,10555,10595,10505,10570,65,3469,10441.9763,10262.0391,179.9373,188.1354,-8.2
2019-03-05,10535,10535,10500,10525,45,2523,10454.7492,10281.5176,173.2315,185.1547,-11.92
2019-03-06,10485,10520,10415,10500,25,1151,10461.7108,10297.7015,164.0093,180.9256,-16.92
2019-03-07,10430,10430,10330,10415,85,7378,10454.5246,10306.3903,148.1343,174.3673,-26.23
2019-03-08,10365,10395,10350,10390,25,1550,10444.5977,10312.5836,132.0141,165.8967,-33.88
2019-03-11,10370,10375,10350,10360,30,1335,10431.5827,10316.0959,115.4867,155.8147,-40.33
2019-03-12,10465,10465,10385,10450,90,1483,10434.4161,10326.0148,108.4014,146.332,-37.93
2019-03-13,10470,10500,10405,10500,50,416,10444.5059,10338.9025,105.6034,138.1863,-32.58
2019-03-14,10525,10600,10525,10600,100,8503,10468.4281,10358.2431,110.185,132.586,-22.4
2019-03-15,10595,10630,10520,10615,15,6173,10490.9776,10377.2621,113.7155,128.8119,-15.1
2019-03-18,10655,10695,10620,10655,40,4948,10516.2118,10397.8353,118.3765,126.7249,-8.35
2019-03-19,10685,10685,10630,10670,15,987,10539.8716,10417.9957,121.8759,125.7551,-3.88
2019-03-20,10665,10670,10570,10660,10,897,10558.3529,10435.9219,122.431,125.0902,-2.66
2019-03-21,10585,10585,10435,10545,115,547,10556.2986,10444.0018,112.2968,122.5316,-10.23
2019-03-22,10650,10670,10585,10665,120,2545,10573.0219,10460.372,112.6499,120.5552,-7.91
2019-03-25,10380,10475,10380,10470,195,1625,10557.1723,10461.0852,96.0872,115.6616,-19.57
2019-03-26,10410,10420,10315,10420,50,5733,10536.0689,10458.0418,78.0271,108.1347,-30.11
2019-03-27,10550,10555,10470,10550,130,508,10538.2122,10464.8536,73.3586,101.1795,-27.82
2019-03-28,10555,10555,10415,10500,50,2539,10532.3334,10467.457,64.8764,93.9189,-29.04
2019-03-29,10530,10535,10525,10530,30,212,10531.9744,10472.0898,59.8846,87.112,-27.23
2019-04-01,10630,10630,10530,10590,60,2732,10540.9014,10480.8239,60.0775,81.7051,-21.63
2019-04-02,10725,10755,10655,10755,165,2107,10573.8396,10501.1332,72.7064,79.9054,-7.2
2019-04-03,10720,10720,10595,10695,60,1589,10592.4797,10515.4937,76.986,79.3215,-2.34
2019-04-04,10645,10760,10640,10760,65,5932,10618.2521,10533.6053,84.6467,80.3865,4.26
2019-04-05,10760,10810,10760,10795,35,239,10645.444,10552.9679,92.4762,82.8045,9.67
2019-04-08,10795,10935,10790,10935,140,5068,10689.9911,10581.2666,108.7246,87.9885,20.74
2019-04-09,10940,10945,10865,10945,10,8168,10729.2233,10608.2098,121.0135,94.5935,26.42
2019-04-10,10775,10885,10770,10850,95,1232,10747.8043,10626.1202,121.6841,100.0116,21.67
2019-04-11,10850,10905,10850,10895,45,1575,10770.4498,10646.0372,124.4126,104.8918,19.52
2019-04-12,10910,10915,10815,10885,10,1277,10788.0729,10663.7381,124.3348,108.7804,15.55
2019-04-15,10950,10950,10845,10915,30,7231,10807.6001,10682.3501,125.25,112.0743,13.18
2019-04-16,10935,10950,10865,10945,30,3859,10828.7386,10701.8057,126.9329,115.046,11.89
2019-04-17,10945,10980,10945,10955,10,8018,10848.1634,10720.5608,127.6026,117.5574,10.05
2019-04-18,10885,10910,10880,10905,50,1307,10856.9075,10734.223,122.6845,118.5828,4.1
2019-04-19,10905,10930,10835,10930,25,7677,10868.1525,10748.725,119.4275,118.7517,0.68
2019-04-22,10900,10985,10900,10975,45,1396,10884.5906,10765.4861,119.1045,118.8223,0.28
2019-04-23,10955,10960,10850,10955,20,1040,10895.4228,10779.5242,115.8986,118.2376,-2.34
2019-04-24,11050,11090,11010,11090,135,4049,10925.3578,10802.5224,122.8354,119.1571,3.68
2019-04-25,11130,11185,11085,11150,60,5446,10959.9181,10828.2614,131.6566,121.657,10.0
2019-04-26,11120,11225,11110,11225,75,2675,11000.6999,10857.6495,143.0504,125.9357,17.11
2019-04-29,11225,11285,11225,11280,55,6645,11043.6692,10888.9347,154.7345,131.6955,23.04
2019-04-30,11280,11345,11230,11345,65,4583,11090.0278,10922.7173,167.3104,138.8185,28.49
2019-05-02,11305,11305,11155,11280,65,2835,11119.2543,10949.1827,170.0715,145.0691,25.0
2019-05-03,11280,11335,11280,11330,50,8217,11151.6767,10977.3914,174.2853,150.9123,23.37
2019-05-07,11325,11400,11310,11370,40,6526,11185.2649,11006.4735,178.7914,156.4881,22.3
2019-05-08,11175,11180,11130,11145,225,3195,11179.0703,11016.7347,162.3355,157.6576,4.68
2019-05-09,11145,11180,11075,11150,5,1809,11174.5979,11026.6062,147.9917,155.7244,-7.73
2019-05-10,11120,11230,11120,11180,30,2013,11175.429,11037.9687,137.4603,152.0716,-14.61
2019-05-13,11250,11285,11150,11285,105,2930,11192.2861,11056.2674,136.0187,148.861,-12.84
2019-05-14,11020,11020,10930,11020,265,1330,11165.7805,11053.5809,112.1997,141.5288,-29.33
2019-05-15,11130,11130,11100,11115,95,2757,11157.9682,11058.1304,99.8377,133.1905,-33.35
2019-05-16,11170,11185,11115,11185,70,4535,11162.1269,11067.5282,94.5987,125.4722,-30.87
2019-05-17,11200,11300,11200,11295,110,2463,11182.5689,11084.378,98.191,120.0159,-21.82
2019-05-20,11190,11205,11180,11205,90,5034,11186.0198,11093.3129,92.7069,114.5541,-21.85
2019-05-21,11030,11135,11030,11135,70,1920,11178.1706,11096.4009,81.7698,107.9973,-26.23
2019-05-22,11235,11260,11220,11250,115,5074,11189.2213,11107.7786,81.4427,102.6864,-21.24
2019-05-23,11210,11230,11160,11190,60,597,11189.3411,11113.869,75.4721,97.2435,-21.77
2019-05-24,11050,11075,11030,11060,130,1209,11169.4425,11109.8787,59.5637,89.7075,-30.14
2019-05-27,11040,11040,11000,11015,45,2430,11145.6821,11102.8507,42.8314,80.3323,-37.5
2019-05-28,10930,11055,10930,11055,40,2433,11131.731,11099.3062,32.4248,70.7508,-38.33
2019-05-29,10895,10975,10870,10975,80,466,11107.6185,11090.0983,17.5202,60.1047,-42.58
2019-05-30,10840,10845,10815,10830,145,1466,11064.908,11070.8318,-5.9238,46.899,-52.82
2019-05-31,10855,10855,10770,10830,0,254,11028.7683,11052.9924,-24.2241,32.6744,-56.9
2019-06-03,10700,10700,10595,10625,205,3336,10966.6501,11021.2893,-54.6391,15.2117,-69.85
2019-06-04,10525,10625,10520,10625,0,837,10914.0886,10991.9345,-77.8459,-3.3998,-74.45
2019-06-05,10865,10885,10790,10865,240,612,10906.5365,10982.5319,-75.9955,-17.919,-58.08
2019-06-07,10980,10990,10885,10990,125,1719,10919.377,10983.0851,-63.7081,-27.0768,-36.63
2019-06-10,11095,11155,11095,11155,165,1077,10955.6267,10995.8196,-40.1929,-29.7,-10.49
2019-06-11,11160,11165,11155,11160,5,509,10987.0687,11007.9811,-20.9123,-27.9425,7.03
2019-06-12,11145,11150,11070,11150,10,1018,11012.1351,11018.501,-6.3659,-23.6272,17.26
2019-06-13,11150,11175,11070,11150,0,111,11033.3451,11028.2417,5.1034,-17.881,22.98
2019-06-14,11195,11225,11195,11225,75,223,11062.8305,11042.8164,20.0141,-10.302,30.32
2019-06-17,11205,11205,11150,11200,25,1453,11083.9335,11054.4596,29.4739,-2.3468,31.82
2019-06-18,11190,11190,11105,11130,70,1114,11091.0206,11060.0552,30.9654,4.3156,26.65
2019-06-19,11205,11215,11110,11195,65,1410,11107.0174,11070.0511,36.9664,10.8458,26.12
2019-06-20,11225,11225,11050,11130,65,1497,11110.5532,11074.4917,36.0615,15.8889,20.17
2019-06-21,11140,11215,11140,11205,75,1019,11125.0835,11084.159,40.9245,20.896,20.03
2019-06-24,11245,11245,11080,11145,60,5327,11128.1476,11088.6658,39.4818,24.6132,14.87
2019-06-25,11040,11060,10955,11060,85,3717,11117.6633,11086.5424,31.121,25.9147,5.21
2019-06-26,11040,11050,10960,11020,40,1316,11102.6382,11081.6133,21.0249,24.9368,-3.91
2019-06-27,10980,11015,10950,11015,5,876,11089.1554,11076.679,12.4764,22.4447,-9.97
2019-06-28,11065,11065,10985,11045,30,384,11082.3623,11074.3324,8.0299,19.5617,-11.53
2019-07-01,10965,11155,10965,11155,110,5134,11093.5373,11080.3078,13.2295,18.2953,-5.07
2019-07-02,11270,11315,11190,11310,155,549,11126.8393,11097.322,29.5172,20.5397,8.98
2019-07-03,11300,11355,11240,11345,35,2987,11160.4024,11115.6685,44.7339,25.3785,19.36
2019-07-04,11395,11450,11335,11425,80,9094,11201.1098,11138.582,62.5278,32.8084,29.72
2019-07-05,11410,11450,11360,11360,65,1080,11225.5544,11154.9833,70.5711,40.3609,30.21
2019-07-08,11360,11480,11360,11465,105,3066,11262.3922,11177.9475,84.4447,49.1777,35.27
2019-07-09,11455,11455,11335,11425,40,7498,11287.4088,11196.2477,91.1611,57.5744,33.59
2019-07-10,11400,11460,11360,11460,35,4536,11313.9613,11215.7849,98.1764,65.6948,32.48
2019-07-11,11460,11475,11400,11430,30,2835,11331.8134,11231.6527,100.1607,72.5879,27.57
2019-07-12,11480,11505,11430,11505,75,5341,11358.4575,11251.9006,106.5568,79.3817,27.18
2019-07-15,11520,11590,11475,11590,85,11559,11394.0794,11276.945,117.1344,86.9323,30.2
2019-07-16,11595,11625,11545,11595,5,3339,11424.9903,11300.5047,124.4856,94.4429,30.04
2019-07-17,11585,11590,11490,11590,5,5281,11450.3764,11321.9488,128.4276,101.2399,27.19
2019-07-18,11530,11530,11465,11495,95,541,11457.2416,11334.7674,122.4742,105.4867,16.99
2019-07-19,11560,11575,11465,11560,65,5654,11473.0505,11351.4513,121.5993,108.7092,12.89
2019-07-22,11565,11580,11485,11580,20,7695,11489.5043,11368.3808,121.1235,111.1921,9.93
2019-07-23,11580,11625,11540,11625,45,715,11510.3498,11387.3896,122.9602,113.5457,9.41
2019-07-24,11635,11740,11635,11740,115,5726,11545.6806,11413.5089,132.1717,117.2709,14.9
2019-07-25,11745,11835,11715,11835,95,16482,11590.1913,11444.7305,145.4608,122.9089,22.55
2019-07-26,11825,11825,11725,11820,15,12815,11625.5465,11472.5282,153.0182,128.9308,24.09
2019-07-29,11820,11915,11820,11900,80,18387,11667.7701,11504.1928,163.5773,135.8601,27.72
2019-07-30,11895,11895,11760,11835,65,9194,11693.4978,11528.697,164.8007,141.6482,23.15
2019-07-31,11850,11860,11765,11845,10,11782,11716.8058,11552.1269,164.6789,146.2543,18.42
2019-08-01,11775,11775,11670,11745,100,10142,11721.1434,11566.4138,154.7296,147.9494,6.78
2019-08-02,11655,11770,11650,11760,15,11215,11727.1213,11580.7535,146.3678,147.6331,-1.27
2019-08-05,11780,11800,11730,11800,40,14436,11738.3334,11596.994,141.3394,146.3743,-5.03
2019-08-06,11800,11800,11280,11500,300,7979,11701.6667,11589.8092,111.8575,139.471,-27.61
2019-08-07,11525,11610,11525,11600,100,2886,11686.0257,11590.5641,95.4616,130.6691,-35.21
2019-08-08,11560,11565,11500,11520,80,12523,11660.4833,11585.3371,75.1461,119.5645,-44.42
2019-08-09,11685,11735,11625,11730,210,1034,11671.1782,11596.0529,75.1253,110.6767,-35.55
2019-08-12,11685,11725,11600,11715,15,5768,11677.92,11604.8638,73.0562,103.1526,-30.1
2019-08-13,11600,11610,11570,11610,105,1961,11667.4708,11605.2443,62.2265,94.9673,-32.74
2019-08-14,11665,11710,11575,11705,95,9247,11673.2445,11612.6336,60.6109,88.0961,-27.49
2019-08-16,11420,11420,11310,11395,310,4695,11630.4376,11596.5126,33.9251,77.2619,-43.34
2019-08-19,11505,11555,11435,11555,160,5910,11618.8319,11593.4376,25.3943,66.8883,-41.49
2019-08-20,11620,11710,11600,11660,105,3833,11625.1654,11598.3681,26.7973,58.8701,-32.07
2019-08-21,11595,11595,11500,11520,140,5779,11608.9861,11592.5631,16.423,50.3807,-33.96
2019-08-22,11535,11630,11530,11610,90,4195,11609.1421,11593.8547,15.2874,43.3621,-28.07
2019-08-23,11695,11705,11565,11565,45,5602,11602.351,11591.7173,10.6337,36.8164,-26.18
2019-08-26,11365,11410,11365,11395,170,4545,11570.4509,11577.1457,-6.6948,28.1141,-34.81
2019-08-27,11520,11530,11435,11510,115,2273,11561.1507,11572.1719,-11.0212,20.2871,-31.31
2019-08-28,11425,11425,11315,11425,85,1654,11540.2045,11561.2703,-21.0658,12.0165,-33.08
2019-08-29,11425,11510,11405,11480,55,2469,11530.9422,11555.2503,-24.308,4.7516,-29.06
2019-08-30,11640,11640,11540,11595,115,643,11540.7973,11558.1947,-17.3974,0.3218,-17.72
2019-09-02,11690,11690,11605,11690,95,2733,11563.7515,11567.958,-4.2065,-0.5839,-3.62
2019-09-03,11730,11750,11610,11745,55,1614,11591.6359,11581.0723,10.5637,1.6456,8.92
2019-09-04,11620,11625,11490,11510,235,12786,11579.0765,11575.8077,3.2689,1.9703,1.3
2019-09-05,11575,11695,11575,11605,95,2761,11583.0648,11577.97,5.0947,2.5952,2.5
2019-09-06,11775,11780,11665,11780,175,2259,11613.3625,11592.9352,20.4273,6.1616,14.27
2019-09-09,11810,11810,11670,11675,105,5643,11622.8452,11599.0141,23.8311,9.6955,14.14
2019-09-10,11765,11880,11755,11880,205,3112,11662.4075,11619.8279,42.5796,16.2723,26.31
2019-09-11,11925,11925,11780,11900,20,3507,11698.9602,11640.5814,58.3788,24.6936,33.69
2019-09-16,12000,12000,11855,11935,35,12412,11735.274,11662.3902,72.8838,34.3317,38.55
2019-09-17,11875,12025,11875,12025,90,9978,11779.8472,11689.2501,90.5971,45.5847,45.01
2019-09-18,12025,12025,11915,11935,90,6729,11803.7169,11707.4538,96.263,55.7204,40.54
2019-09-19,12040,12080,11980,12080,145,3304,11846.222,11735.0498,111.1721,66.8107,44.36
2019-09-20,12085,12085,11925,12020,60,7871,11872.9571,11756.1573,116.7998,76.8086,39.99
2019-09-23,12025,12025,11900,12000,20,3880,11892.5021,11774.2197,118.2824,85.1033,33.18
2019-09-24,12055,12055,11930,12030,30,3627,11913.6556,11793.1664,120.4893,92.1805,28.31
2019-09-25,11880,11915,11785,11900,130,5487,11911.5548,11801.08,110.4748,95.8394,14.64
2019-09-26,11995,12025,11900,12015,115,10294,11927.4694,11816.9259,110.5435,98.7802,11.76
2019-09-27,11940,11965,11845,11950,65,1438,11930.9357,11826.7832,104.1524,99.8546,4.3
2019-09-30,11825,11905,11825,11880,70,2171,11923.0994,11830.7252,92.3742,98.3586,-5.98
2019-10-01,11885,11990,11885,11990,110,1051,11933.3918,11842.5234,90.8684,96.8605,-5.99
2019-10-02,11850,11870,11825,11870,120,3433,11923.6392,11844.5587,79.0806,93.3045,-14.22
2019-10-04,11730,11730,11620,11650,220,4837,11881.5409,11830.1469,51.394,84.9224,-33.53
2019-10-07,11815,11820,11805,11820,170,1288,11872.0731,11829.3953,42.6778,76.4735,-33.8
2019-10-08,11775,11775,11730,11735,85,3621,11850.9849,11822.403,28.5818,66.8952,-38.31
2019-10-10,11715,11735,11630,11690,45,2912,11826.218,11812.5954,13.6226,56.2406,-42.62
2019-10-11,11620,11735,11620,11715,25,1076,11809.1075,11805.3661,3.7414,45.7408,-42.0
2019-10-14,11830,11875,11750,11870,155,722,11818.4756,11810.1538,8.3218,38.257,-29.94
2019-10-15,11855,11855,11765,11830,40,2106,11820.2486,11811.6239,8.6247,32.3305,-23.71
2019-10-16,12000,12005,11890,11975,145,1281,11844.0565,11823.7258,20.3307,29.9306,-9.6
2019-10-17,11965,11965,11835,11945,30,6617,11859.5863,11832.7091,26.8772,29.3199,-2.44
2019-10-18,11925,11925,11820,11835,110,2579,11855.8038,11832.8788,22.925,28.0409,-5.12
2019-10-21,11890,11890,11715,11810,25,2081,11848.757,11831.1841,17.5729,25.9473,-8.37
2019-10-22,11930,11930,11850,11910,100,1833,11858.179,11837.0223,21.1567,24.9892,-3.83
2019-10-23,11910,12020,11895,11965,55,2698,11874.613,11846.5021,28.1109,25.6135,2.5
2019-10-24,11990,11990,11900,11990,25,2551,11892.3649,11857.1316,35.2333,27.5375,7.7
2019-10-25,11960,12075,11950,12055,65,13341,11917.3857,11871.7885,45.5971,31.1494,14.45
2019-10-28,12095,12095,11950,12075,20,4956,11941.634,11886.8412,54.7928,35.8781,18.91
2019-10-29,12140,12165,11995,11995,80,11017,11949.8442,11894.853,54.9912,39.7007,15.29
2019-10-30,12065,12185,12065,12170,175,9681,11983.7143,11915.2342,68.4801,45.4566,23.02
2019-10-31,12170,12170,12060,12165,5,5513,12011.6044,11933.7354,77.869,51.9391,25.93
2019-11-01,12160,12160,12030,12120,45,9015,12028.2806,11947.5328,80.7479,57.7008,23.05
2019-11-04,12145,12240,12120,12210,90,6407,12056.2375,11966.9748,89.2627,64.0132,25.25
2019-11-05,12210,12230,12160,12215,5,7590,12080.6625,11985.347,95.3154,70.2736,25.04
2019-11-06,12160,12265,12155,12240,25,8944,12105.1759,12004.2102,100.9657,76.4121,24.55
2019-11-07,12205,12270,12160,12260,20,4777,12128.995,12023.1576,105.8374,82.2971,23.54
2019-11-08,12240,12275,12240,12275,15,45816,12151.4573,12041.8126,109.6447,87.7666,21.88
2019-11-11,12330,12415,12290,12415,140,16942,12192.0024,12069.4561,122.5462,94.7226,27.82
2019-11-12,12405,12405,12255,12255,160,7565,12201.6943,12083.2001,118.4942,99.4769,19.02
2019-11-13,12310,12450,12310,12450,195,7264,12239.8952,12110.3705,129.5247,105.4865,24.04
2019-11-14,12435,12435,12295,12340,110,27039,12255.2959,12127.3801,127.9159,109.9723,17.94
2019-11-15,12340,12380,12245,12375,35,4447,12273.7119,12145.7223,127.9897,113.5758,14.41
2019-11-18,12450,12495,12420,12485,110,2057,12306.2178,12170.854,135.3638,117.9334,17.43
2019-11-19,12495,12540,12415,12480,5,13221,12332.9535,12193.7537,139.1998,122.1867,17.01
2019-11-20,12480,12535,12480,12525,45,1165,12362.4991,12218.2904,144.2087,126.5911,17.62
2019-11-21,12505,12590,12430,12585,60,15520,12396.73,12245.4541,151.2759,131.5281,19.75
2019-11-22,12575,12595,12450,12595,10,3353,12427.2331,12271.3464,155.8867,136.3998,19.49
2019-11-25,12600,12620,12555,12605,10,9060,12454.5819,12296.0615,158.5204,140.8239,17.7
2019-11-26,12625,12725,12595,12725,120,17960,12496.1846,12327.8347,168.3499,146.3291,22.02
2019-11-27,12710,12750,12710,12750,25,5754,12535.2332,12359.1062,176.127,152.2887,23.84
2019-11-28,12750,12840,12730,12830,80,10654,12580.5819,12393.9872,186.5947,159.1499,27.44
2019-11-29,12800,12845,12725,12840,10,10722,12620.4924,12427.0252,193.4672,166.0133,27.45
2019-12-02,12785,12790,12665,12785,55,28093,12645.8012,12453.5419,192.2594,171.2626,21.0
2019-12-03,12730,12740,12620,12740,45,13096,12660.2934,12474.761,185.5324,174.1165,11.42
2019-12-04,12630,12720,12615,12715,25,3847,12668.7098,12492.5565,176.1533,174.5239,1.63
2019-12-05,12715,12770,12640,12745,30,14801,12680.4467,12511.256,169.1907,173.4572,-4.27
2019-12-06,12780,12790,12680,12785,40,9217,12696.5318,12531.5333,164.9985,171.7655,-6.77
