date,open,high,low,close,diff,volume,ema12,ema26,macd_line,signal_line,macd_hist
2017-06-21,4090,4220,4045,4120,90,1398547,3985.7536,3671.1058,314.6478,311.1895,3.46
2017-06-22,4170,4190,3990,4010,110,1152371,3989.4838,3696.2091,293.2748,307.6066,-14.33
2017-06-23,4010,4185,4000,4135,125,1474578,4011.8709,3728.7121,283.1588,302.717,-19.56
2017-06-26,4155,4185,4025,4040,95,814551,4016.1985,3751.7705,264.428,295.0592,-30.63
2017-06-27,4060,4270,4060,4180,140,1762408,4041.3987,3783.4912,257.9075,287.6289,-29.72
2017-06-28,4180,4240,4085,4130,50,962109,4055.0297,3809.1585,245.8712,279.2773,-33.41
2017-06-29,4150,4210,4000,4000,130,1098883,4046.5636,3823.2949,223.2687,268.0756,-44.81
2017-06-30,4005,4500,3975,4490,490,7811087,4114.7846,3872.6805,242.1041,262.8813,-20.78
2017-07-03,4575,4815,4340,4480,10,6896169,4170.9716,3917.6671,253.3045,260.9659,-7.66
2017-07-04,4435,4440,3995,4100,380,5951650,4160.0529,3931.1732,228.8796,254.5487,-25.67
2017-07-05,4100,4160,3850,3980,120,2847405,4132.3524,3934.79,197.5624,243.1514,-45.59
2017-07-06,4050,4165,3955,4010,30,2669404,4113.529,3940.3611,173.1678,229.1547,-55.99
2017-07-07,3975,4005,3875,3900,110,1714629,4080.6784,3937.3714,143.3069,211.9851,-68.68
2017-07-10,3900,3980,3720,3855,45,1612852,4045.9586,3931.2698,114.6888,192.5259,-77.84
2017-07-11,3810,3900,3790,3830,25,779665,4012.7342,3923.7684,88.9658,171.8139,-82.85
2017-07-12,3830,4030,3830,3955,125,1358078,4003.852,3926.0818,77.7702,153.0051,-75.23
2017-07-13,3985,4040,3865,3905,50,1175932,3988.644,3924.5202,64.1238,135.2289,-71.11
2017-07-14,3860,3945,3770,3885,20,957908,3972.6988,3921.5928,51.106,118.4043,-67.3
2017-07-17,3845,3965,3845,3850,35,750791,3953.822,3916.2896,37.5324,102.2299,-64.7
2017-07-18,3910,3910,3755,3790,60,866994,3928.6187,3906.9348,21.6838,86.1207,-64.44
2017-07-19,3780,4130,3780,4080,290,2734925,3951.9081,3919.7545,32.1536,75.3273,-43.17
2017-07-20,4115,4115,3960,3975,105,1215041,3955.4607,3923.8467,31.614,66.5846,-34.97
2017-07-21,3975,4025,3880,3950,25,674245,3954.6206,3925.784,28.8366,59.035,-30.2
2017-07-24,3950,4015,3870,3880,70,718020,3943.1405,3922.3926,20.7479,51.3776,-30.63
2017-07-25,3885,3890,3650,3675,205,1537996,3901.8881,3904.0672,-2.1791,40.6662,-42.85
2017-07-26,3700,3730,3545,3575,100,1188205,3851.5976,3879.6919,-28.0942,26.9142,-55.01
2017-07-27,3590,3730,3520,3730,155,542546,3832.8903,3868.6036,-35.7133,14.3887,-50.1
2017-07-28,3690,3695,3520,3570,160,638415,3792.4456,3846.4848,-54.0392,0.7031,-54.74
2017-07-31,3500,3680,3450,3580,10,556642,3759.7617,3826.7452,-66.9835,-12.8342,-54.15
2017-08-01,3580,3680,3555,3650,70,347081,3742.8753,3813.653,-70.7777,-24.4229,-46.35
2017-08-02,3665,3810,3660,3780,130,531710,3748.5868,3811.1601,-62.5734,-32.053,-30.52
2017-08-03,3850,3930,3665,3665,115,986384,3735.7273,3800.3335,-64.6062,-38.5636,-26.04
2017-08-04,3685,3845,3685,3770,105,707209,3741.0,3798.0865,-57.0865,-42.2682,-14.82
2017-08-07,3715,3950,3715,3840,70,1345901,3756.2308,3801.1912,-44.9605,-42.8067,-2.15
2017-08-08,3885,4025,3840,4020,180,1739071,3796.8107,3817.3993,-20.5886,-38.3631,17.77
2017-08-09,4015,4050,3910,3945,75,907874,3819.609,3826.8512,-7.2422,-32.1389,24.9
2017-08-10,3900,3990,3780,3900,45,783660,3831.9769,3832.2696,-0.2928,-25.7697,25.48
2017-08-11,3805,3880,3750,3765,135,574092,3821.6727,3827.2867,-5.614,-21.7385,16.12
2017-08-14,3835,3865,3520,3620,145,1379782,3790.6462,3811.9321,-21.286,-21.648,0.36
2017-08-16,3595,3760,3595,3690,70,824848,3775.1621,3802.9001,-27.738,-22.866,-4.87
2017-08-17,3750,3845,3685,3845,155,637246,3785.9064,3806.0186,-20.1122,-22.3153,2.2
2017-08-18,3790,3860,3745,3820,25,699960,3791.1516,3807.0543,-15.9027,-21.0327,5.13
2017-08-21,3770,3800,3630,3670,150,843187,3772.5129,3796.9021,-24.3892,-21.704,-2.69
2017-08-22,3730,3730,3660,3680,10,399262,3758.2801,3788.2427,-29.9626,-23.3557,-6.61
2017-08-23,3685,3690,3550,3575,105,728902,3730.0832,3772.4469,-42.3638,-27.1573,-15.21
2017-08-24,3570,3675,3570,3650,75,334377,3717.7627,3763.3768,-45.6141,-30.8487,-14.77
2017-08-25,3650,3670,3550,3585,65,511094,3697.3377,3750.1637,-52.826,-35.2442,-17.58
2017-08-28,3585,3640,3560,3570,15,416467,3677.7473,3736.8182,-59.071,-40.0095,-19.06
2017-08-29,3540,3595,3480,3560,10,581658,3659.6323,3723.7206,-64.0883,-44.8253,-19.26
2017-08-30,3600,3600,3505,3515,45,396038,3637.3812,3708.2598,-70.8786,-50.036,-20.84
2017-08-31,3540,3600,3520,3585,70,274262,3629.3225,3699.1295,-69.8069,-53.9902,-15.82
2017-09-01,3585,3605,3530,3570,15,352529,3620.196,3689.5643,-69.3683,-57.0658,-12.3
2017-09-04,3410,3510,3380,3430,140,740035,3590.9351,3670.3373,-79.4023,-61.5331,-17.87
2017-09-05,3495,3495,3375,3470,40,489002,3572.3297,3655.4975,-83.1679,-65.86,-17.31
2017-09-06,3470,3480,3405,3405,65,373119,3546.5866,3636.9422,-90.3555,-70.7591,-19.6
2017-09-07,3405,3515,3385,3465,60,290462,3534.0349,3624.2057,-90.1708,-74.6415,-15.53
2017-09-08,3440,3535,3400,3470,5,364040,3524.1833,3612.7831,-88.5997,-77.4331,-11.17
2017-09-11,3480,3575,3470,3560,90,436229,3529.6936,3608.8732,-79.1796,-77.7824,-1.4
2017-09-12,3560,3710,3520,3690,130,661115,3554.3561,3614.8826,-60.5265,-74.3312,13.8
2017-09-13,3690,3760,3625,3670,20,499030,3572.1475,3618.9654,-46.8179,-68.8286,22.01
2017-09-14,3700,3700,3540,3625,45,408256,3580.2786,3619.4124,-39.1337,-62.8896,23.76
2017-09-15,3580,3600,3490,3545,80,538108,3574.8512,3613.9003,-39.0492,-58.1215,19.07
2017-09-18,3500,3570,3495,3515,30,321582,3565.6433,3606.5744,-40.9311,-54.6834,13.75
2017-09-19,3530,3545,3435,3485,30,311529,3553.2366,3597.5689,-44.3323,-52.6132,8.28
2017-09-20,3470,3475,3345,3345,140,697231,3521.2002,3578.8601,-57.6599,-53.6225,-4.04
2017-09-21,3340,3345,3140,3165,180,925945,3466.4002,3548.2038,-81.8036,-59.2587,-22.54
2017-09-22,3150,3205,3120,3170,5,389449,3420.8002,3520.1887,-99.3885,-67.2847,-32.1
2017-09-25,3170,3250,3050,3050,120,423865,3363.754,3485.3599,-121.6059,-78.1489,-43.46
2017-09-26,2920,3120,2920,3115,65,552629,3325.4841,3457.9258,-132.4417,-89.0075,-43.43
2017-09-27,3115,3175,3055,3100,15,225564,3290.7943,3431.4128,-140.6185,-99.3297,-41.29
2017-09-28,3100,3170,3085,3095,5,185127,3260.6721,3406.4933,-145.8213,-108.628,-37.19
2017-09-29,3215,3650,3145,3450,355,7977554,3289.7994,3409.716,-119.9166,-110.8857,-9.03
2017-10-10,3450,3455,3290,3400,50,1154971,3306.7534,3408.9963,-102.243,-109.1572,6.91
2017-10-11,3410,3545,3355,3500,100,722965,3336.4836,3415.7374,-79.2537,-103.1765,23.92
2017-10-12,3435,3490,3395,3410,90,472223,3347.7938,3415.3124,-67.5185,-96.0449,28.53
2017-10-13,3370,3480,3270,3370,40,497954,3351.2102,3411.9559,-60.7457,-88.9851,28.24
2017-10-16,3445,3780,3415,3525,155,2203578,3377.9471,3420.3295,-42.3825,-79.6645,37.28
2017-10-17,3525,3665,3460,3625,100,1097952,3415.9552,3435.4903,-19.5351,-67.6386,48.1
2017-10-18,3645,3670,3535,3580,45,548580,3441.1929,3446.1947,-5.0019,-55.1113,50.11
2017-10-19,3665,3780,3550,3740,160,1276909,3487.1632,3467.9581,19.2051,-40.248,59.45
2017-10-20,3740,3775,3665,3680,60,795930,3516.8304,3483.6649,33.1655,-25.5653,58.73
2017-10-23,3635,3735,3635,3700,20,410099,3545.0103,3499.6897,45.3206,-11.3881,56.71
2017-10-24,3700,3845,3700,3825,125,1087994,3588.0857,3523.7868,64.2989,3.7493,60.55
2017-10-25,3900,3920,3795,3820,5,817728,3623.7648,3545.7285,78.0363,18.6067,59.43
2017-10-26,3825,3875,3765,3815,5,552364,3653.1856,3565.6745,87.5111,32.3876,55.12
2017-10-27,3850,3960,3730,3760,55,1110815,3669.6186,3580.069,89.5496,43.82,45.73
2017-10-30,3770,3870,3750,3845,85,593960,3696.6003,3599.6935,96.9068,54.4373,42.47
2017-10-31,3875,3875,3730,3730,115,582945,3701.7387,3609.3459,92.3929,62.0284,30.36
2017-11-01,3745,3790,3620,3655,75,658766,3694.5482,3612.7276,81.8205,65.9869,15.83
2017-11-02,3650,3715,3615,3645,10,510893,3686.9254,3615.1182,71.8072,67.1509,4.66
2017-11-03,3650,3700,3625,3700,55,328776,3688.9369,3621.4057,67.5311,67.227,0.3
2017-11-06,3760,3760,3655,3700,0,400806,3690.6389,3627.2275,63.4113,66.4638,-3.05
2017-11-07,3735,3735,3575,3580,120,641765,3673.6175,3623.7292,49.8883,63.1487,-13.26
2017-11-08,3535,3625,3530,3535,45,381626,3652.2917,3617.1567,35.1351,57.546,-22.41
2017-11-09,3560,3655,3550,3580,45,292172,3641.1699,3614.4043,26.7656,51.3899,-24.62
2017-11-10,3560,3645,3545,3625,45,255341,3638.6823,3615.1892,23.4931,45.8106,-22.32
2017-11-13,3680,3680,3575,3625,0,383217,3636.5773,3615.9159,20.6614,40.7807,-20.12
2017-11-14,3600,3660,3490,3640,15,823890,3637.1039,3617.6999,19.4039,36.5054,-17.1
2017-11-15,3875,3890,3600,3635,5,1564831,3636.7802,3618.9814,17.7988,32.7641,-14.97
2017-11-16,3640,3880,3635,3860,225,2160181,3671.1217,3636.8346,34.2871,33.0687,1.22
2017-11-17,3860,3975,3805,3945,85,1415154,3713.2568,3659.6617,53.5951,37.1739,16.42
2017-11-20,3945,4085,3920,3920,25,1270650,3745.0635,3678.946,66.1174,42.9626,23.15
2017-11-21,3920,4075,3900,4040,120,1329439,3790.4383,3705.6908,84.7476,51.3196,33.43
2017-11-22,4055,4115,3945,4025,15,901466,3826.5247,3729.3433,97.1814,60.492,36.69
2017-11-23,4050,4110,3970,4100,75,779368,3868.5978,3756.7993,111.7985,70.7533,41.05
2017-11-24,4125,4190,4030,4155,55,707500,3912.6597,3786.2957,126.364,81.8754,44.49
2017-11-27,4130,4140,3915,3970,185,1004312,3921.4813,3799.9034,121.5779,89.8159,31.76
2017-11-28,3950,4065,3895,4035,65,739359,3938.9457,3817.318,121.6277,96.1783,25.45
2017-11-29,4070,4075,3900,3950,85,881032,3940.6464,3827.1463,113.5001,99.6427,13.86
2017-11-30,3955,4020,3900,3950,0,639346,3942.0854,3836.2466,105.8388,100.8819,4.96
2017-12-01,3950,3990,3845,3885,65,583138,3933.303,3839.8579,93.4451,99.3945,-5.95
2017-12-04,3885,3890,3685,3685,200,1046061,3895.1026,3828.387,66.7156,92.8587,-26.14
2017-12-05,3635,3805,3635,3780,95,583811,3877.3945,3824.8027,52.5917,84.8053,-32.21
2017-12-06,3775,3780,3655,3660,120,524563,3843.9492,3812.5951,31.354,74.1151,-42.76
2017-12-07,3665,3695,3505,3570,90,655354,3801.8031,3794.6251,7.178,60.7277,-53.55
2017-12-08,3545,3635,3460,3520,50,734748,3758.4488,3774.2825,-15.8337,45.4154,-61.25
2017-12-11,3515,3595,3500,3560,40,392598,3727.9182,3758.4097,-30.4915,30.234,-60.73
2017-12-12,3575,3595,3465,3495,65,507441,3692.0847,3738.8979,-46.8133,14.8246,-61.64
2017-12-13,3480,3585,3450,3500,5,644883,3662.5332,3721.2018,-58.6686,0.1259,-58.79
2017-12-14,3570,3570,3505,3545,45,506111,3644.4511,3708.1498,-63.6986,-12.639,-51.06
2017-12-15,3570,3575,3460,3490,55,428343,3620.6894,3691.9905,-71.3011,-24.3714,-46.93
2017-12-18,3505,3510,3385,3430,60,471343,3591.3526,3672.5838,-81.2312,-35.7434,-45.49
2017-12-19,3410,3440,3310,3320,110,554677,3549.606,3646.4665,-96.8605,-47.9668,-48.89
2017-12-20,3325,3450,3320,3380,60,253798,3523.5128,3626.7283,-103.2154,-59.0165,-44.2
2017-12-21,3410,3425,3295,3320,60,241213,3492.2031,3604.0076,-111.8045,-69.5741,-42.23
2017-12-22,3305,3365,3280,3325,5,306178,3466.4796,3583.3404,-116.8608,-79.0315,-37.83
2017-12-26,3340,3455,3340,3450,125,488595,3463.9443,3573.4633,-109.5191,-85.129,-24.39
2017-12-27,3445,3500,3395,3470,20,228393,3464.8759,3565.7994,-100.9235,-88.2879,-12.64
2017-12-28,3515,3515,3430,3495,25,212199,3469.5104,3560.555,-91.0446,-88.8392,-2.21
2018-01-02,3505,3600,3470,3600,105,606985,3489.5857,3563.4768,-73.8911,-85.8496,11.96
2018-01-03,3640,3760,3595,3640,40,753955,3512.7264,3569.1452,-56.4189,-79.9635,23.54
2018-01-04,3630,3700,3605,3640,0,470243,3532.3069,3574.3937,-42.0868,-72.3881,30.3
2018-01-05,3650,3745,3625,3650,10,581808,3550.4136,3579.9942,-29.5806,-63.8266,34.25
2018-01-08,3630,3795,3460,3500,150,566045,3542.6576,3574.0687,-31.4111,-57.3435,25.93
2018-01-09,3575,3635,3460,3520,20,719633,3539.1718,3570.0636,-30.8918,-52.0532,21.16
2018-01-10,3525,3600,3475,3540,20,364285,3539.2992,3567.8367,-28.5374,-47.35,18.81
2018-01-11,3580,3585,3460,3485,55,547431,3530.9455,3561.7006,-30.7551,-44.031,13.28
2018-01-12,3500,3500,3450,3490,5,363012,3524.6462,3556.3895,-31.7433,-41.5735,9.83
