date,open,high,low,close,diff,volume,ema12,ema26,macd_line,signal_line,macd_hist
2024-12-20,215500,217000,205500,210500,-4500,3234148,219883.3398,233299.8815,-13416.5417,-12131.6009,-1285.94
2024-12-27,212500,219500,212000,215000,4500,1672538,219140.6265,231951.8239,-12811.1974,-12265.5116,-546.69
2024-12-30,213500,217000,212000,212000,-3000,387750,218054.5997,230482.0763,-12427.4766,-12297.4258,-131.05
2025-01-03,212000,216000,210500,213000,1000,893880,217285.8393,229194.2622,-11908.4229,-12220.775,311.35
2025-01-10,213000,227000,207000,226000,13000,4716008,218611.1869,228958.9574,-10347.7705,-11851.7101,1502.94
2025-01-17,225500,226000,211000,211500,-14500,3157527,217529.6376,227672.8464,-10143.2088,-11515.0596,1370.85
2025-01-24,211000,213500,203000,205000,-6500,4348212,215623.9893,226002.6551,-10378.6659,-11291.1397,911.47
2025-01-31,204500,207500,200000,206000,1000,971631,214160.2647,224529.163,-10368.8984,-11109.4172,739.52
2025-02-07,201000,208500,200000,200500,-5500,3878110,212082.6579,222759.0589,-10676.4011,-11024.0938,346.69
2025-02-14,199500,210000,197700,206000,5500,4519717,211157.5388,221524.5058,-10366.967,-10894.6107,526.64
2025-02-21,201000,211000,198800,206000,0,3372832,210373.1223,220380.8958,-10007.7735,-10719.8645,711.09
2025-02-28,204000,207000,193000,193000,-13000,3937500,207730.8223,218363.8869,-10633.0646,-10702.7611,68.7
2025-03-07,190000,201000,189200,196600,3600,2585661,206037.9216,216760.654,-10722.7324,-10706.6963,-17.04
2025-03-14,196600,201000,192700,198500,1900,2176939,204891.4696,215415.4861,-10524.0165,-10670.7003,145.68
2025-03-21,198400,205000,195300,205000,6500,2581139,204907.9761,214648.2311,-9740.255,-10487.3613,746.11
2025-03-28,204500,229000,202500,205000,0,6560613,204921.9722,213937.4959,-9015.5237,-10197.344,1180.82
2025-04-04,199900,201000,189100,191800,-13200,3957864,202926.235,212306.7411,-9380.5062,-10036.3908,654.88
2025-04-11,184700,192900,175800,177500,-14300,6090518,199059.127,209742.7086,-10683.5816,-10163.9161,-520.67
2025-04-18,178400,189200,177500,187200,9700,3366374,197255.4575,208082.1039,-10826.6465,-10294.5033,-533.14
2025-04-25,187500,191200,185200,188800,1600,2495179,195969.4563,206661.6911,-10692.2348,-10372.8741,-320.36
2025-05-02,188100,194000,187000,189400,600,1939028,194970.2995,205390.1117,-10419.8122,-10382.123,-38.69
2025-05-09,191400,193400,186500,189900,500,1724200,194199.1513,204249.0353,-10049.884,-10316.6572,265.77
2025-05-16,191900,198300,191400,193800,3900,2370848,194138.4439,203479.3089,-9340.8651,-10124.3829,782.52
2025-05-23,193000,194100,179300,179900,-13900,3164525,191972.9011,201742.3433,-9769.4422,-10054.4438,284.0
2025-05-30,180100,193000,179700,185300,5400,3598948,190958.0112,200531.1209,-9573.1098,-9959.5997,385.49
2025-06-05,184600,193000,183100,189600,4300,1913422,190751.4695,199725.8818,-8974.4123,-9765.4741,790.06
2025-06-13,192900,204500,192300,199000,9400,5132836,192005.9989,199672.4099,-7666.411,-9351.8656,1684.45
2025-06-20,198300,211500,196200,210000,11000,3212301,194742.7291,200433.19,-5690.4609,-8630.4065,2938.95
2025-06-27,205500,221500,200500,205000,-5000,5021628,196302.7703,200769.6032,-4466.8329,-7809.9979,3342.16
2025-07-04,204500,218000,203500,210500,5500,3589474,198462.0448,201486.3912,-3024.3464,-6867.0124,3841.67
2025-07-11,210000,211500,205500,208000,-2500,2731018,199912.6844,201966.2151,-2053.5307,-5918.5431,3864.01
2025-07-18,208500,218000,205500,210500,2500,3775225,201522.9225,202594.8548,-1071.9324,-4963.5459,3890.61
2025-07-25,209500,225500,204500,216500,6000,5818420,203800.805,203619.1749,181.6301,-3949.7181,4130.35
2025-08-01,221500,233000,210000,210000,-6500,6616812,204743.6483,204089.2173,654.431,-3042.4966,3695.93
2025-08-08,210000,215000,207000,212500,2500,2359749,205923.3216,204708.7961,1214.5255,-2203.6745,3417.2
2025-08-14,213000,219000,211500,217500,5000,1570105,207684.0331,205651.0579,2032.9752,-1368.8667,3400.84
2025-08-22,217500,224500,215000,220000,2500,2623087,209557.184,206708.0702,2849.1138,-537.7376,3385.85
2025-08-29,221500,225000,217500,220000,0,2888339,211145.445,207687.2179,3458.2271,249.6446,3207.58
2025-09-05,220500,223500,217000,220000,0,1824929,212492.1454,208594.2369,3897.9085,968.5144,2928.39
2025-09-12,218000,224000,215500,223500,3500,2375037,214166.3438,209692.2673,4474.0765,1659.2655,2813.81
2025-09-19,221500,221500,212000,214000,-9500,4539266,214141.0444,210009.5957,4131.4487,2146.3952,1984.05
2025-09-26,215000,220000,213000,214500,500,2282916,214195.6384,210340.3805,3855.2579,2483.1169,1371.14
2025-10-02,215500,223000,214000,220000,5500,2075518,215078.431,211051.9547,4026.4763,2787.2271,1238.25
2025-10-10,219000,220250,216500,217000,-3000,779161,215370.6848,211490.1164,3880.5684,3002.6639,876.9
2025-10-17,214500,246000,214000,243000,26000,5210255,219572.8621,213811.2865,5761.5756,3546.2918,2214.28
2025-10-24,251500,267000,241500,252500,9500,5904509,224580.7918,216661.2838,7919.508,4408.0093,3510.5
2025-10-31,253500,294000,249000,290000,37500,8958571,234530.4812,222063.7675,12466.7138,5995.9313,6469.78
2025-11-07,297500,298000,259000,264000,-26000,5687920,239012.5373,225152.9927,13859.5446,7545.4118,6313.13
2025-11-14,266500,279000,265000,272500,8500,3254369,244105.6875,228640.8017,15464.8858,9105.8993,6357.99
2025-11-21,275500,275500,254500,259500,-13000,2313072,246447.0278,230914.0392,15532.9887,10372.3208,5159.67
2025-11-28,262000,265500,256500,261500,2000,2189896,248736.4533,233167.1486,15569.3046,11396.3571,4171.95
2025-12-05,261000,316500,253500,315000,53500,8011344,258814.5592,239195.3513,19619.2079,13016.6232,6601.58
2025-12-12,321000,321000,295500,301500,-13500,6609482,265306.6415,243785.0123,21521.6291,14692.4865,6828.14
2025-12-19,296500,301500,278500,288500,-13000,4662687,268834.1485,247078.9341,21755.2144,16084.157,5670.06
2025-12-26,290500,300000,285000,286000,-2500,3518575,271444.9244,249946.0476,21498.8768,17151.0969,4346.78
2025-12-30,284500,297500,282500,296500,10500,1325638,275255.5823,253375.4364,21880.1459,18082.9292,3796.22
2026-01-02,299500,302000,293000,298500,2000,923277,278790.8549,256699.5294,22091.3255,18872.761,3217.56
2026-01-09,302500,369000,302000,366000,67500,18559179,292054.6032,264751.1295,27303.4737,20533.9852,6768.49
2026-01-16,383000,426500,358500,413000,47000,16807740,310449.3404,275671.8566,34777.4838,23340.5859,11435.9
2026-01-23,420000,590000,419500,510000,97000,31007041,340799.2506,292933.5983,47865.6523,28173.1113,19691.54
2026-01-30,499000,529000,469000,500000,-10000,19147066,365012.2923,308187.1085,56825.1838,33818.8398,23005.34
2026-02-06,486000,518000,452000,467500,-32500,10309259,380599.7764,319922.8648,60676.9116,39111.0707,21564.84
2026-02-13,484000,515000,473000,499000,31500,9407305,398607.415,333114.5506,65492.8643,44309.4537,21182.41
