date,open,high,low,close,diff,volume,ema12,ema26,macd_line,signal_line,macd_hist
2017-03-06,11290,11410,11290,11390,120,1775,11158.6731,11030.907,127.766,114.9289,12.84
2017-03-07,11390,11435,11260,11260,130,4611,11174.2618,11047.8769,126.3849,117.2201,9.16
2017-03-08,11250,11330,11185,11190,70,486,11176.6831,11058.4045,118.2786,117.4318,0.85
2017-03-09,11260,11500,11260,11345,155,10667,11202.578,11079.6338,122.9442,118.5343,4.41
2017-03-10,11400,11410,11340,11365,20,779,11227.566,11100.7721,126.7939,120.1862,6.61
2017-03-13,11365,11365,11295,11330,35,12271,11243.3251,11117.7519,125.5732,121.2636,4.31
2017-03-14,11355,11640,11325,11555,225,32417,11291.2751,11150.1407,141.1344,125.2378,15.9
2017-03-15,11645,11700,11605,11700,145,1179,11354.1558,11190.871,163.2848,132.8472,30.44
2017-03-16,11520,11620,11255,11620,80,8000,11395.0549,11222.6583,172.3966,140.7571,31.64
2017-03-17,11635,11640,11540,11640,20,4846,11432.7388,11253.5725,179.1663,148.4389,30.73
2017-03-20,11605,11615,11495,11495,145,1085,11442.3174,11271.456,170.8614,152.9234,17.94
2017-03-21,11465,11500,11410,11490,5,646,11449.6532,11287.6445,162.0087,154.7405,7.27
2017-03-22,11425,11485,11425,11470,20,160,11452.7835,11301.1523,151.6312,154.1186,-2.49
2017-03-23,11370,11430,11355,11430,40,492,11449.2783,11310.6966,138.5818,151.0113,-12.43
2017-03-24,11440,11520,11440,11520,90,4548,11460.1586,11326.2005,133.9581,147.6006,-13.64
2017-03-27,11435,11445,11320,11375,145,1091,11447.0573,11329.8153,117.242,141.5289,-24.29
2017-03-28,11350,11390,11330,11380,5,191,11436.7408,11333.5327,103.2081,133.8647,-30.66
2017-03-29,11480,11480,11425,11475,95,316,11442.6268,11344.0117,98.6151,126.8148,-28.2
2017-03-30,11515,11590,11470,11580,105,924,11463.7611,11361.4924,102.2688,121.9056,-19.64
2017-03-31,11590,11600,11550,11580,0,5246,11481.644,11377.6781,103.9659,118.3177,-14.35
2017-04-03,11580,11615,11535,11590,10,537,11498.3142,11393.4057,104.9085,115.6358,-10.73
2017-04-04,11630,11640,11035,11640,50,4494,11520.112,11411.6719,108.4401,114.1967,-5.76
2017-04-05,11645,11840,11645,11750,110,2190,11555.4794,11436.7332,118.7461,115.1066,3.64
2017-04-06,11740,11790,11740,11790,40,1065,11591.5595,11462.9012,128.6583,117.8169,10.84
2017-04-07,11800,11900,11800,11900,110,1183,11639.0119,11495.2788,143.733,123.0002,20.73
2017-04-10,11905,11930,11905,11930,30,547,11683.7793,11527.4804,156.2989,129.6599,26.64
2017-04-11,11905,12020,11905,12010,80,5996,11733.9671,11563.2226,170.7445,137.8768,32.87
2017-04-12,12000,12000,11905,11910,100,1209,11761.0491,11588.9098,172.1393,144.7293,27.41
2017-04-13,11915,11915,11725,11815,95,1315,11769.3492,11605.6572,163.692,148.5218,15.17
2017-04-14,11765,11890,11765,11890,75,303,11787.9109,11626.7197,161.1912,151.0557,10.14
2017-04-17,11870,11890,11825,11830,60,1059,11794.3861,11641.7775,152.6087,151.3663,1.24
2017-04-18,11785,11920,11760,11920,90,5963,11813.7113,11662.3865,151.3248,151.358,-0.03
2017-04-19,11780,12045,11710,11725,195,3798,11800.0634,11667.0246,133.0389,147.6942,-14.66
2017-04-20,11690,11760,11640,11705,20,2147,11785.4383,11669.8376,115.6007,141.2755,-25.67
2017-04-21,11770,11785,11705,11730,25,2798,11776.9093,11674.294,102.6153,133.5434,-30.93
2017-04-24,11700,11765,11700,11730,0,400,11769.6925,11678.4204,91.2721,125.0892,-33.82
2017-04-25,11835,11915,11790,11900,170,3568,11789.7398,11694.8337,94.9061,119.0526,-24.15
2017-04-26,11910,12045,11910,12030,130,5508,11826.7029,11719.6608,107.0421,116.6505,-9.61
2017-04-27,12030,12045,12005,12045,15,757,11860.2871,11743.76,116.527,116.6258,-0.1
2017-04-28,12045,12055,11990,12045,0,4569,11888.7045,11766.0741,122.6303,117.8267,4.8
2017-05-02,12045,12055,11910,11950,95,8499,11898.1345,11779.6983,118.4363,117.9486,0.49
2017-05-04,11950,11975,11920,11975,25,2233,11909.96,11794.1651,115.7949,117.5179,-1.72
2017-05-08,11955,12010,11870,12000,25,1994,11923.8123,11809.4121,114.4002,116.8943,-2.49
2017-05-10,11915,12000,11835,12000,0,1023,11935.5335,11823.5297,112.0038,115.9162,-3.91
2017-05-11,11975,12040,11915,12030,30,1118,11950.0668,11838.8238,111.243,114.9816,-3.74
2017-05-12,12030,12065,12015,12050,20,3729,11965.4411,11854.4665,110.9747,114.1802,-3.21
2017-05-15,12035,12125,12020,12100,50,2534,11986.1425,11872.6542,113.4883,114.0418,-0.55
2017-05-16,12090,12120,12000,12000,100,5873,11988.2744,11882.0872,106.1872,112.4709,-6.28
2017-05-17,12110,12135,12070,12125,125,1014,12009.3091,11900.0807,109.2284,111.8224,-2.59
2017-05-18,12090,12165,12075,12100,25,2058,12023.2616,11914.8896,108.372,111.1323,-2.76
2017-05-19,11975,12300,11960,12100,0,15627,12035.0675,11928.6014,106.466,110.1991,-3.73
2017-05-22,11970,12125,11890,11970,130,3810,12025.0571,11931.668,93.3891,106.8371,-13.45
2017-05-23,11950,11990,11700,11895,75,28731,12005.0483,11928.9519,76.0965,100.689,-24.59
2017-05-24,11860,11900,11795,11890,5,1983,11987.3486,11926.0665,61.282,92.8076,-31.53
2017-05-25,11785,11855,11745,11805,85,1603,11959.2949,11917.0986,42.1963,82.6853,-40.49
2017-05-26,11980,12065,11960,12050,245,5570,11973.2496,11926.9432,46.3064,75.4095,-29.1
2017-05-29,12135,12150,12060,12140,90,4084,11998.9035,11942.7252,56.1783,71.5633,-15.38
2017-05-30,12145,12185,12105,12160,20,4984,12023.6876,11958.8196,64.868,70.2242,-5.36
2017-05-31,12160,12215,12140,12200,40,13992,12050.8126,11976.6848,74.1277,71.0049,3.12
2017-06-01,12180,12180,12140,12180,20,2656,12070.6875,11991.7452,78.9423,72.5924,6.35
2017-06-02,12190,12290,12160,12290,110,5122,12104.4279,12013.8381,90.5898,76.1919,14.4
2017-06-05,12260,12280,12220,12245,45,2539,12126.0544,12030.9612,95.0931,79.9721,15.12
2017-06-07,12210,12300,12160,12300,55,9266,12152.8153,12050.89,101.9252,84.3628,17.56
2017-06-08,12300,12345,12300,12305,5,10395,12176.2283,12069.713,106.5153,88.7933,17.72
2017-06-09,12295,12410,12220,12280,25,6162,12192.1932,12085.2898,106.9034,92.4153,14.49
2017-06-12,12295,12365,12295,12325,45,2113,12212.625,12103.0461,109.5789,95.848,13.73
2017-06-13,12270,12390,12240,12320,5,6916,12229.1442,12119.1168,110.0274,98.6839,11.34
2017-06-14,12320,12320,12225,12250,70,5460,12232.3528,12128.8118,103.541,99.6553,3.89
2017-06-15,12235,12280,12220,12250,0,6903,12235.0678,12137.7887,97.279,99.18,-1.9
2017-06-16,12200,12330,12170,12305,55,4068,12245.8266,12150.1748,95.6518,98.4744,-2.82
2017-06-19,12300,13000,12275,12355,50,4882,12262.6225,12165.347,97.2755,98.2346,-0.96
2017-06-20,12390,12400,12360,12390,35,1506,12282.219,12181.988,100.2311,98.6339,1.6
2017-06-21,12350,12750,12315,12370,20,51124,12295.7238,12195.9148,99.809,98.8689,0.94
2017-06-22,12425,12545,12385,12545,175,2482,12334.074,12221.7729,112.301,101.5553,10.75
2017-06-23,12430,12470,12315,12325,220,8885,12332.678,12229.4194,103.2586,101.896,1.36
2017-06-26,12340,12340,12300,12335,10,2929,12333.0352,12237.2402,95.795,100.6758,-4.88
2017-06-27,12370,12370,12275,12280,55,10951,12324.8759,12240.4076,84.4684,97.4343,-12.97
2017-06-28,12220,12260,12170,12250,30,5389,12313.3566,12241.1181,72.2384,92.3951,-20.16
2017-06-29,12255,12355,12180,12355,105,6111,12319.7633,12249.5538,70.2094,87.958,-17.75
2017-06-30,12200,12250,12165,12210,145,11744,12302.8766,12246.6239,56.2527,81.6169,-25.36
2017-07-03,12250,12400,12250,12400,190,7350,12317.8187,12257.9851,59.8336,77.2603,-17.43
2017-07-04,12410,12455,12395,12440,40,5711,12336.6158,12271.4677,65.1481,74.8378,-9.69
2017-07-05,12440,12480,12390,12480,40,25088,12358.6749,12286.9145,71.7604,74.2223,-2.46
2017-07-06,12480,12555,12420,12555,75,6819,12388.8788,12306.7727,82.1061,75.7991,6.31
2017-07-07,12555,12575,12510,12570,15,22184,12416.7436,12326.271,90.4725,78.7338,11.74
2017-07-10,12580,12605,12525,12600,30,17461,12444.9369,12346.5472,98.3896,82.6649,15.72
2017-07-11,12655,12805,12610,12805,205,32467,12500.3312,12380.5067,119.8245,90.0969,29.73
2017-07-12,12730,12745,12680,12710,95,19823,12532.5879,12404.9136,127.6743,97.6123,30.06
2017-07-13,12710,12715,12650,12690,20,11151,12556.8052,12426.0311,130.774,104.2447,26.53
2017-07-14,12730,12760,12605,12760,70,12330,12588.0659,12450.7696,137.2964,110.855,26.44
2017-07-17,12760,12760,12650,12680,80,20873,12602.2096,12467.7496,134.46,115.576,18.88
2017-07-18,12995,12995,12555,12590,90,6835,12600.3312,12476.8052,123.526,117.166,6.36
2017-07-19,12605,12840,12495,12560,30,16578,12594.1264,12482.9678,111.1587,115.9646,-4.81
2017-07-20,12615,12675,12600,12655,95,12503,12603.4916,12495.7109,107.7807,114.3278,-6.55
2017-07-21,12720,12720,12545,12570,85,21531,12598.339,12501.2138,97.1252,110.8873,-13.76
2017-07-24,12570,12585,12425,12550,20,16491,12590.9023,12504.8276,86.0747,105.9248,-19.85
2017-07-25,12630,12630,12455,12620,70,10432,12595.3788,12513.3589,82.02,101.1438,-19.12
2017-07-26,12640,12735,12625,12735,115,9490,12616.859,12529.7767,87.0823,98.3315,-11.25
2017-07-27,12695,12800,12660,12770,35,21702,12640.4192,12547.571,92.8481,97.2348,-4.39
2017-07-28,12770,12770,12640,12730,40,24390,12654.2008,12561.0843,93.1165,96.4112,-3.29
2017-07-31,12770,12810,12710,12750,20,22090,12668.9392,12575.0781,93.8611,95.9011,-2.04
2017-08-01,13000,13000,12740,12800,50,5407,12689.1024,12591.7389,97.3634,96.1936,1.17
2017-08-02,12840,13005,12805,12955,155,31538,12730.0097,12618.6472,111.3625,99.2274,12.14
2017-08-03,12955,12960,12810,12925,30,25752,12760.0082,12641.34,118.6682,103.1156,15.55
2017-08-04,12920,12920,12755,12850,75,46054,12773.8531,12656.7963,117.0568,105.9038,11.15
2017-08-07,12850,12995,12800,12965,115,62681,12803.2603,12679.6262,123.6341,109.4499,14.18
2017-08-08,13195,13195,12775,12860,105,8375,12811.9895,12692.9872,119.0023,111.3604,7.64
2017-08-09,13100,13100,12795,12895,35,13099,12824.7603,12707.9511,116.8092,112.4501,4.36
2017-08-10,13195,13195,12780,12865,30,12093,12830.9511,12719.5844,111.3667,112.2334,-0.87
2017-08-11,12900,12900,12600,12600,265,9342,12795.4201,12710.7263,84.6939,106.7255,-22.03
2017-08-14,12790,12790,12450,12705,105,5167,12781.5093,12710.3021,71.2072,99.6219,-28.41
2017-08-16,12615,12715,12590,12705,0,10064,12769.7387,12709.9093,59.8293,91.6634,-31.83
2017-08-17,12705,12810,12700,12775,70,13192,12770.5481,12714.7309,55.8172,84.4941,-28.68
2017-08-18,12815,12815,12300,12725,50,3768,12763.5407,12715.4916,48.0492,77.2051,-29.16
2017-08-21,12600,12755,12600,12705,20,3463,12754.5344,12714.7144,39.82,69.7281,-29.91
2017-08-22,12750,12750,12560,12615,90,3216,12733.0676,12707.3281,25.7395,60.9304,-35.19
2017-08-23,12560,12595,12550,12595,20,2134,12711.8264,12699.0075,12.8189,51.3081,-38.49
2017-08-24,12640,12660,12620,12655,60,1253,12703.0839,12695.7477,7.3362,42.5137,-35.18
2017-08-25,12850,12850,12420,12620,35,2406,12690.3018,12690.1368,0.165,34.044,-33.88
2017-08-28,12685,12685,12420,12635,15,7104,12681.7938,12686.0526,-4.2588,26.3834,-30.64
2017-08-29,12635,12705,12550,12610,25,8272,12670.7486,12680.4191,-9.6705,19.1726,-28.84
2017-08-30,12520,12675,12505,12675,65,4161,12671.4027,12680.0176,-8.615,13.6151,-22.23
2017-08-31,12625,12660,12570,12630,45,2541,12665.033,12676.3126,-11.2796,8.6362,-19.92
2017-09-01,12630,12690,12580,12690,60,4608,12668.8741,12677.3265,-8.4524,5.2185,-13.67
2017-09-04,12690,12785,12625,12705,15,7575,12674.4319,12679.3764,-4.9445,3.1859,-8.13
2017-09-05,12710,12760,12710,12760,55,1820,12687.5962,12685.3485,2.2477,2.9982,-0.75
2017-09-06,12760,12820,12670,12810,50,2883,12706.4276,12694.582,11.8456,4.7677,7.08
2017-09-07,12745,12955,12645,12955,145,2403,12744.6695,12713.8722,30.7973,9.9736,20.82
2017-09-08,12955,13700,12695,12745,210,22634,12744.7203,12716.1779,28.5424,13.6874,14.86
2017-09-11,12855,12895,12730,12895,150,6657,12767.8403,12729.424,38.4163,18.6332,19.78
2017-09-12,12915,12920,12810,12905,10,13489,12788.9418,12742.4297,46.5121,24.209,22.3
2017-09-13,12910,12930,12830,12930,25,4445,12810.6431,12756.3238,54.3193,30.231,24.09
2017-09-14,12930,13030,12930,12965,35,4768,12834.3903,12771.7813,62.609,36.7066,25.9
2017-09-15,12980,12980,12875,12900,65,6840,12844.4841,12781.2789,63.2051,42.0063,21.2
2017-09-18,12945,13000,12860,12980,80,9689,12865.3327,12795.999,69.3337,47.4718,21.86
2017-09-19,12960,13035,12945,13020,40,26358,12889.1277,12812.5917,76.536,53.2846,23.25
2017-09-20,13000,13005,12920,12950,70,19739,12898.4926,12822.7701,75.7226,57.7722,17.95
2017-09-21,12965,12970,12825,12865,85,16869,12893.3399,12825.8982,67.4417,59.7061,7.74
2017-09-22,12900,12900,12700,12750,115,20927,12871.2876,12820.2761,51.0115,57.9672,-6.96
2017-09-25,12690,12690,12500,12540,210,39373,12820.3203,12799.5149,20.8054,50.5348,-29.73
2017-09-26,12455,12500,12355,12425,115,14654,12759.5018,12771.7731,-12.2713,37.9736,-50.24
2017-09-27,12465,12490,12350,12375,50,13412,12700.3477,12742.3825,-42.0348,21.9719,-64.01
2017-09-28,12310,12385,12255,12385,10,44920,12651.8326,12715.9097,-64.0771,4.7621,-68.84
2017-09-29,12800,12800,12385,12480,95,9596,12625.3969,12698.4349,-73.0381,-10.7979,-62.24
2017-10-10,12680,12680,12570,12635,155,10831,12626.8743,12693.736,-66.8618,-22.0107,-44.85
2017-10-11,12610,12715,12600,12710,75,8377,12639.6628,12694.9408,-55.2779,-28.6641,-26.61
2017-10-12,12750,12750,12600,12700,10,9873,12648.9455,12695.3155,-46.3701,-32.2053,-14.16
2017-10-13,12645,12845,12645,12800,100,8817,12672.1846,12703.0699,-30.8853,-31.9413,1.06
2017-10-16,12820,12930,12795,12870,70,5935,12702.6178,12715.4351,-12.8174,-28.1165,15.3
2017-10-17,12955,12960,12900,12955,85,17347,12741.4458,12733.1807,8.2651,-20.8402,29.11
2017-10-18,12980,12980,12815,12820,135,32573,12753.5311,12739.6117,13.9193,-13.8883,27.81
2017-10-19,12850,12910,12800,12870,50,12294,12771.4494,12749.2701,22.1792,-6.6748,28.85
2017-10-20,12870,12870,12790,12825,45,18660,12779.6879,12754.8797,24.8082,-0.3782,25.19
2017-10-23,12825,12870,12740,12815,10,24804,12785.1205,12759.3331,25.7875,4.8549,20.93
2017-10-24,13200,13200,12730,12870,55,51692,12798.1789,12767.5306,30.6483,10.0136,20.63
2017-10-25,12970,13040,12775,12920,50,105644,12816.9206,12778.8247,38.096,15.6301,22.47
2017-10-26,13030,13030,12870,12955,35,31337,12838.1636,12791.8747,46.2889,21.7618,24.53
2017-10-27,12960,13040,12955,13005,50,25985,12863.8307,12807.6618,56.169,28.6433,27.53
2017-10-30,13065,13065,12950,13030,25,21754,12889.3952,12824.1313,65.264,35.9674,29.3
2017-10-31,12995,12995,12870,12965,65,32868,12901.0267,12834.566,66.4608,42.0661,24.39
2017-11-01,12975,13045,12895,13045,80,26768,12923.1765,12850.1537,73.0228,48.2574,24.77
2017-11-02,12970,13085,12970,13075,30,19208,12946.5339,12866.809,79.725,54.5509,25.17
2017-11-03,13075,13105,13050,13095,20,6305,12969.3749,12883.712,85.6629,60.7733,24.89
2017-11-06,13050,13085,12980,13045,50,12409,12981.0095,12895.6593,85.3502,65.6887,19.66
2017-11-07,13050,13060,12925,12970,75,9439,12979.3157,12901.166,78.1498,68.1809,9.97
2017-11-08,12830,12900,12750,12900,70,11998,12967.1133,12901.0796,66.0337,67.7515,-1.72
2017-11-09,12860,12920,12765,12880,20,39369,12953.7113,12899.5182,54.1931,65.0398,-10.85
2017-11-10,12825,12845,12700,12845,35,36767,12936.9865,12895.4798,41.5067,60.3332,-18.83
2017-11-13,12830,12860,12740,12775,70,12412,12912.0655,12886.5554,25.5101,53.3686,-27.86
2017-11-14,12695,12710,12585,12620,155,8639,12867.1323,12866.8105,0.3218,42.7592,-42.44
2017-11-15,12550,12750,12520,12750,130,13373,12849.112,12858.1579,-9.0459,32.3982,-41.44
2017-11-16,12845,12845,12365,12480,270,49782,12792.3255,12830.1462,-37.8207,18.3544,-56.18
2017-11-17,12520,12710,12380,12670,190,121231,12773.5062,12818.2835,-44.7773,5.7281,-50.51
2017-11-20,12550,12685,12550,12675,5,17526,12758.3514,12807.6699,-49.3185,-5.2812,-44.04
2017-11-21,12650,12690,12580,12675,0,9008,12745.5281,12797.8425,-52.3144,-14.6879,-37.63
2017-11-22,12760,12760,12575,12645,30,9848,12730.0622,12786.5208,-56.4586,-23.042,-33.42
2017-11-23,12605,12675,12600,12615,30,6648,12712.3604,12773.8156,-61.4552,-30.7247,-30.73
2017-11-24,12640,12695,12635,12680,65,6883,12707.3818,12766.8663,-59.4845,-36.4766,-23.01
2017-11-27,12685,12750,12670,12715,35,1736,12708.5539,12763.0243,-54.4705,-40.0754,-14.4
2017-11-28,12715,12765,12715,12750,35,4871,12714.9302,12762.0596,-47.1294,-41.4862,-5.64
2017-11-29,12750,12750,12650,12660,90,3073,12706.4794,12754.4996,-48.0202,-42.793,-5.23
2017-11-30,12540,12660,12540,12640,20,456,12696.2518,12746.0182,-49.7664,-44.1877,-5.58
2017-12-01,12635,12640,12450,12545,95,12312,12672.9823,12731.1279,-58.1456,-46.9793,-11.17
2017-12-04,12545,12545,12280,12460,85,4821,12640.2158,12711.0444,-70.8286,-51.7491,-19.08
2017-12-05,12405,12420,12315,12350,110,3296,12595.5672,12684.3003,-88.7331,-59.1459,-29.59
2017-12-06,12355,12430,12355,12400,50,6393,12565.4799,12663.2411,-97.7611,-66.869,-30.89
2017-12-07,12655,12655,12295,12430,30,5484,12544.6369,12645.9639,-101.3271,-73.7606,-27.57
2017-12-08,12475,12590,12435,12585,155,6454,12550.8466,12641.4481,-90.6015,-77.1288,-13.47
2017-12-11,12675,12700,12545,12665,80,4668,12568.4086,12643.1927,-74.784,-76.6598,1.88
2017-12-12,12650,12650,12560,12630,35,11913,12577.8842,12642.2154,-64.3312,-74.1941,9.86
2017-12-13,12630,12630,12520,12630,0,3903,12585.902,12641.3106,-55.4085,-70.437,15.03
2017-12-14,12680,12680,12445,12475,155,1686,12568.8402,12628.9913,-60.1511,-68.3798,8.23
2017-12-15,12475,12775,12475,12735,260,11626,12594.4032,12636.8438,-42.4405,-63.192,20.75
2017-12-18,12775,12785,12320,12785,50,20582,12623.7258,12647.8183,-24.0925,-55.3721,31.28
2017-12-19,12660,12815,12660,12790,5,2391,12649.3065,12658.3503,-9.0438,-46.1064,37.06
2017-12-20,12645,12815,12645,12805,15,6107,12673.2593,12669.2132,4.0461,-36.0759,40.12
2017-12-21,12805,12805,12685,12790,15,1992,12691.2194,12678.1604,13.059,-26.2489,39.31
2017-12-22,12770,12815,12770,12815,25,3336,12710.2626,12688.2967,21.9659,-16.606,38.57
2017-12-26,12815,12815,12740,12770,45,3940,12719.453,12694.3488,25.1042,-8.2639,33.37
2017-12-27,12660,12810,12660,12805,35,1170,12732.614,12702.5452,30.0689,-0.5974,30.67
2017-12-28,12805,12805,12710,12725,80,6667,12731.4427,12704.2085,27.2342,4.9689,22.27
2018-01-02,12725,12725,12600,12650,75,13220,12718.913,12700.193,18.72,7.7191,11.0
2018-01-03,12590,12850,12590,12825,175,6625,12735.2341,12709.438,25.7961,11.3345,14.46
2018-01-04,12770,12800,12655,12780,45,14558,12742.1212,12714.6648,27.4563,14.5589,12.9
2018-01-05,12785,12925,12780,12855,75,14685,12759.4871,12725.06,34.4271,18.5325,15.89
2018-01-08,12915,13025,12750,12960,105,28973,12790.3353,12742.463,47.8723,24.4005,23.47
2018-01-09,12950,12980,12880,12970,10,34557,12817.976,12759.3176,58.6584,31.2521,27.41
2018-01-10,12970,13015,12895,12905,65,22071,12831.3643,12770.1089,61.2554,37.2527,24.0
2018-01-11,12905,12980,12900,12980,75,8341,12854.2313,12785.6564,68.575,43.5172,25.06
2018-01-12,13125,13125,12865,12920,60,29621,12864.3496,12795.6077,68.7419,48.5621,20.18
2018-01-15,12930,13030,12770,13030,110,17167,12889.8343,12812.9701,76.8641,54.2225,22.64
2018-01-16,13050,13130,12950,13005,25,15641,12907.5521,12827.1946,80.3575,59.4495,20.91
2018-01-17,13005,13005,12730,12990,15,16337,12920.2364,12839.2542,80.9821,63.756,17.23
2018-01-18,13090,13250,13030,13230,240,28864,12967.8923,12868.1984,99.694,70.9436,28.75
2018-01-19,13100,13140,13035,13120,110,11929,12991.2935,12886.8503,104.4432,77.6435,26.8
2018-01-22,13125,13200,13100,13195,75,32583,13022.633,12909.6762,112.9567,84.7062,28.25
2018-01-23,13230,13475,13175,13475,280,58943,13092.2279,12951.5521,140.6758,95.9001,44.78
2018-01-24,13575,13575,13405,13475,0,45057,13151.1159,12990.326,160.7899,108.8781,51.91
