date,open,high,low,close,diff,volume,ema12,ema26,macd_line,signal_line,macd_hist
2017-02-27,13150,13350,12600,12850,350,185470,13265.6536,12970.5428,295.1108,421.6252,-126.51
2017-02-28,12850,13400,12850,13400,550,204154,13286.3223,13002.3544,283.9678,394.0937,-110.13
2017-03-02,13500,13750,13250,13550,150,165978,13326.8881,13042.9208,283.9673,372.0684,-88.1
2017-03-03,13600,13950,13400,13750,200,270933,13391.9822,13095.297,296.6852,356.9918,-60.31
2017-03-06,13750,14600,13700,14450,700,707130,13554.7542,13195.6454,359.1088,357.4152,1.69
2017-03-07,14550,14750,14400,14500,50,281780,13700.1766,13292.2642,407.9124,367.5146,40.4
2017-03-08,14500,14600,14250,14500,0,154005,13823.2264,13381.7261,441.5002,382.3118,59.19
2017-03-09,14550,14650,14300,14400,100,205870,13911.9608,13457.1538,454.8069,396.8108,58.0
2017-03-10,14400,14900,14250,14900,500,314907,14063.9668,13564.0313,499.9355,417.4357,82.5
2017-03-13,14950,15000,14450,14700,200,178889,14161.8181,13648.1772,513.6409,436.6768,76.96
2017-03-14,14700,14750,14150,14400,300,225262,14198.4614,13703.8677,494.5937,448.2602,46.33
2017-03-15,14350,14550,14100,14200,200,210309,14198.6981,13740.6183,458.0799,450.2241,7.86
2017-03-16,14350,14550,14150,14300,100,133955,14214.283,13782.054,432.2291,446.6251,-14.4
2017-03-17,14300,14650,14100,14500,200,198308,14258.2395,13835.2351,423.0044,441.9009,-18.9
2017-03-20,14650,14800,14000,14250,250,199714,14256.9719,13865.9585,391.0134,431.7234,-40.71
2017-03-21,14400,14850,14300,14600,350,196007,14309.7454,13920.3319,389.4135,423.2615,-33.85
2017-03-22,14500,14750,14250,14350,250,199624,14315.9385,13952.1592,363.7793,411.365,-47.59
2017-03-23,14350,14350,13400,13550,800,291281,14198.1018,13922.3696,275.7322,384.2384,-108.51
2017-03-24,13550,13650,13200,13600,50,251019,14106.0861,13898.4904,207.5957,348.9099,-141.31
2017-03-27,13500,14100,13450,13700,100,243187,14043.6113,13883.7874,159.8239,311.0927,-151.27
2017-03-28,13650,13750,13200,13500,200,198749,13959.9788,13855.3587,104.6201,269.7982,-165.18
2017-03-29,13600,13600,13250,13400,100,130887,13873.8282,13821.6284,52.1998,226.2785,-174.08
2017-03-30,13500,14000,13300,13900,500,222202,13877.8547,13827.4337,50.4209,191.107,-140.69
2017-03-31,13950,14000,13550,13700,200,135405,13850.4924,13817.9942,32.4982,159.3852,-126.89
2017-04-03,13650,13800,13400,13400,300,121401,13781.1859,13787.0317,-5.8458,126.339,-132.18
2017-04-04,13450,13500,13250,13400,0,84293,13722.5419,13758.3626,-35.8208,93.9071,-129.73
2017-04-05,13400,13900,13300,13900,500,159811,13749.8431,13768.8543,-19.0112,71.3234,-90.33
2017-04-06,13900,14250,13650,14150,250,294605,13811.4057,13797.0873,14.3184,59.9224,-45.6
2017-04-07,14000,14750,13950,14750,600,387994,13955.8049,13867.6734,88.1314,65.5642,22.57
2017-04-10,14850,15350,14600,14950,200,677563,14108.758,13947.8458,160.9122,84.6338,76.28
2017-04-11,14950,15050,14500,14900,50,236131,14230.4875,14018.3757,212.1118,110.1294,101.98
2017-04-12,15000,15000,14350,14400,500,155231,14256.5663,14046.6442,209.9222,130.088,79.83
2017-04-13,14400,14850,14300,14500,100,180915,14294.0177,14080.2261,213.7916,146.8287,66.96
2017-04-14,14350,14650,14250,14250,250,147992,14287.2457,14092.8019,194.4438,156.3517,38.09
2017-04-17,14300,14500,14100,14500,250,167757,14319.9772,14122.9648,197.0124,164.4838,32.53
2017-04-18,14350,14500,14200,14500,0,95336,14347.673,14150.8933,196.7797,170.943,25.84
2017-04-19,14500,14500,14300,14450,50,51361,14363.4156,14173.0493,190.3662,174.8277,15.54
2017-04-20,14350,14400,13400,13400,1050,353811,14215.1978,14115.7864,99.4114,159.7444,-60.33
2017-04-21,13400,13500,13000,13300,100,329493,14074.3981,14055.3578,19.0403,131.6036,-112.56
2017-04-24,13300,13300,12800,13250,50,211301,13947.5677,13995.7017,-48.134,95.6561,-143.79
2017-04-25,13400,13400,13050,13100,150,128351,13817.1726,13929.3534,-112.1808,54.0887,-166.27
2017-04-26,13300,13300,13000,13200,100,72767,13722.223,13875.3272,-153.1042,12.6501,-165.75
2017-04-27,13100,13100,12450,12500,700,283330,13534.1887,13773.4511,-239.2624,-37.7324,-201.53
2017-04-28,12600,13300,12550,13250,750,216109,13490.4674,13734.677,-244.2096,-79.0278,-165.18
2017-05-02,13150,13500,12900,13450,200,130855,13484.2416,13713.5898,-229.3482,-109.0919,-120.26
2017-05-04,13400,13450,12950,13000,450,118378,13409.7429,13660.7313,-250.9884,-137.4712,-113.52
2017-05-08,13000,13000,12550,12800,200,176206,13315.9363,13596.9734,-281.0371,-166.1844,-114.85
2017-05-10,12700,13000,12600,12650,150,122281,13213.4846,13526.8272,-313.3427,-195.616,-117.73
2017-05-11,12650,13450,12650,13200,550,337627,13211.41,13502.6178,-291.2078,-214.7344,-76.47
2017-05-12,13150,13300,12850,12900,300,110173,13163.5008,13457.9795,-294.4787,-230.6833,-63.8
2017-05-15,12950,13350,12700,13000,100,222925,13138.3468,13424.0551,-285.7082,-241.6882,-44.02
2017-05-16,13150,13750,13000,13600,600,272893,13209.3704,13437.088,-227.7176,-238.8941,11.18
2017-05-17,13700,14350,13600,14250,650,397717,13369.4672,13497.3037,-127.8365,-216.6826,88.85
2017-05-18,14000,14350,13850,14250,0,337689,13504.9338,13553.059,-48.1252,-182.9711,134.85
2017-05-19,14350,14700,14200,14250,0,369536,13619.5594,13604.6843,14.8751,-143.4019,158.28
2017-05-22,14350,14450,14000,14350,100,235084,13731.9349,13659.8928,72.042,-100.3131,172.36
2017-05-23,14450,14650,14200,14450,100,224696,13842.4064,13718.4193,123.9871,-55.453,179.44
2017-05-24,14300,14750,14300,14500,50,176896,13943.5747,13776.3142,167.2605,-10.9103,178.17
2017-05-25,14550,14600,13600,13800,700,454569,13921.4863,13778.0687,143.4176,19.9553,123.46
2017-05-26,13700,14000,13600,13800,0,159651,13902.7961,13779.6932,123.1029,40.5848,82.52
2017-05-29,14200,15150,14000,15150,1350,637346,14094.6736,13881.1974,213.4762,75.1631,138.31
2017-05-30,15300,16300,15100,16250,1100,1145824,14426.2623,14056.6643,369.598,134.05,235.55
2017-05-31,16100,16150,15750,15800,450,367128,14637.6065,14185.8002,451.8063,197.6013,254.2
2017-06-01,15900,16150,15400,15650,150,344684,14793.3594,14294.2595,499.0999,257.901,241.2
2017-06-02,15800,16100,15700,15800,150,274494,14948.2272,14405.7958,542.4313,314.8071,227.62
2017-06-05,15700,15900,15300,15350,450,273558,15010.0384,14475.7369,534.3015,358.706,175.6
2017-06-07,15350,15850,15300,15550,200,209857,15093.1094,14555.3119,537.7975,394.5243,143.27
2017-06-08,15500,15950,15400,15900,350,227789,15217.2464,14654.9184,562.328,428.085,134.24
2017-06-09,16050,16050,15550,15800,100,242262,15306.9008,14739.7393,567.1615,455.9003,111.26
2017-06-12,15500,15550,14900,15050,750,320055,15267.3776,14762.7216,504.656,465.6514,39.0
2017-06-13,15000,15350,14900,15300,250,225471,15272.3964,14802.52,469.8765,466.4965,3.38
2017-06-14,15350,15850,15100,15600,300,260469,15322.797,14861.5926,461.2044,465.438,-4.23
2017-06-15,15600,15900,15150,15800,200,217807,15396.2128,14931.1042,465.1086,465.3722,-0.26
2017-06-16,15650,15900,15500,15750,50,86822,15450.6416,14991.7632,458.8784,464.0734,-5.19
2017-06-19,15950,17250,15900,17000,1250,1213481,15689.0045,15140.5215,548.483,480.9553,67.53
2017-06-20,16950,16950,16350,16450,550,544792,15806.0807,15237.5199,568.5608,498.4764,70.08
2017-06-21,16400,16400,15850,16100,350,408974,15851.299,15301.4073,549.8918,508.7595,41.13
2017-06-22,16200,17400,16200,17100,1000,1372227,16043.4069,15434.6364,608.7705,528.7617,80.01
2017-06-23,17100,17150,16800,17150,50,366418,16213.652,15561.7004,651.9516,553.3997,98.55
2017-06-26,17050,17600,16800,17550,400,451248,16419.244,15708.9818,710.2622,584.7722,125.49
2017-06-27,17400,17750,17200,17500,50,310028,16585.5141,15841.6498,743.8643,616.5906,127.27
2017-06-28,17200,17300,16500,16600,900,438951,16587.7427,15897.8239,689.9188,631.2563,58.66
2017-06-29,16700,17000,16200,16850,250,314077,16628.09,15968.3555,659.7345,636.9519,22.78
2017-06-30,16450,17000,16400,17000,150,175718,16685.3069,16044.7736,640.5333,637.6682,2.87
2017-07-03,17000,17000,16350,16450,550,194151,16649.1059,16074.7904,574.3155,624.9977,-50.68
2017-07-04,16500,16550,15550,15650,800,406250,16495.3973,16043.3244,452.0729,590.4127,-138.34
2017-07-05,15700,15900,15500,15750,100,226294,16380.7208,16021.5967,359.1241,544.155,-185.03
2017-07-06,15950,15950,15200,15350,400,225244,16222.1483,15971.8488,250.2996,485.3839,-235.08
2017-07-07,15250,15700,15000,15250,100,289851,16072.5871,15918.3785,154.2086,419.1488,-264.94
2017-07-10,15250,15700,15150,15650,400,227783,16007.5737,15898.4986,109.0751,357.1341,-248.06
2017-07-11,15700,15700,15150,15450,200,179852,15921.7931,15865.2765,56.5166,297.0106,-240.49
2017-07-12,15500,16100,15150,15900,450,329930,15918.4403,15867.8486,50.5917,247.7268,-197.14
2017-07-13,16150,16150,15400,15450,450,230297,15846.3726,15836.8968,9.4757,200.0766,-190.6
2017-07-14,15450,16100,15150,15550,100,252825,15800.7768,15815.6452,-14.8684,157.0876,-171.96
2017-07-17,15500,15850,15450,15750,200,138783,15792.965,15810.7826,-17.8176,122.1065,-139.92
2017-07-18,15750,16900,15600,16700,950,621387,15932.5088,15876.6506,55.8583,108.8569,-53.0
2017-07-19,16750,16800,15900,16250,450,394498,15981.3536,15904.3061,77.0475,102.495,-25.45
2017-07-20,16300,16350,15800,16200,50,246232,16014.9915,15926.2093,88.7822,99.7525,-10.97
2017-07-21,16150,16350,15850,15900,300,236894,15997.3005,15924.2679,73.0326,94.4085,-21.38
2017-07-24,15900,16150,15700,15700,200,166363,15951.562,15907.6555,43.9065,84.3081,-40.4
2017-07-25,15750,15800,14900,15000,700,289901,15805.1678,15840.4217,-35.2539,60.3957,-95.65
2017-07-26,14950,15250,14000,14300,700,440220,15573.6035,15726.3164,-152.7129,17.774,-170.49
2017-07-27,14400,14700,14200,14300,0,196043,15377.6645,15620.6633,-242.9988,-34.3806,-208.62
2017-07-28,14200,14300,12800,13350,950,720296,15065.7162,15452.4661,-386.7499,-104.8544,-281.9
2017-07-31,13000,13600,12950,13450,100,433715,14817.1444,15304.1352,-486.9908,-181.2817,-305.71
2017-08-01,13300,13450,13000,13100,350,360549,14552.9684,15140.866,-587.8976,-262.6049,-325.29
2017-08-02,13400,14000,13300,13800,700,515272,14437.1271,15041.5426,-604.4155,-330.967,-273.45
2017-08-03,13650,13650,12800,13100,700,519351,14231.4152,14897.7246,-666.3094,-398.0355,-268.27
2017-08-04,13250,13450,13000,13050,50,160598,14049.659,14760.8561,-711.1971,-460.6678,-250.53
2017-08-07,13250,13700,13200,13650,600,260472,13988.173,14678.5705,-690.3974,-506.6137,-183.78
2017-08-08,13700,14250,13350,13950,300,445317,13982.3003,14624.6023,-642.302,-533.7514,-108.55
2017-08-09,13950,14250,13650,13950,0,315158,13977.331,14574.6317,-597.3008,-546.4613,-50.84
2017-08-10,13950,14250,13600,13950,0,261933,13973.1262,14528.3627,-555.2365,-548.2163,-7.02
2017-08-11,13550,14400,13550,14150,200,535683,14000.3376,14500.3359,-499.9983,-538.5727,38.57
2017-08-14,14300,15350,14300,14450,300,944049,14069.5164,14496.6073,-427.0909,-516.2763,89.19
2017-08-16,14800,15450,14550,15400,950,847413,14274.2062,14563.5253,-289.3191,-470.8849,181.57
2017-08-17,15450,16850,15450,16400,1000,1275000,14601.2514,14699.5604,-98.309,-396.3697,298.06
2017-08-18,16250,16850,15900,16550,150,856428,14901.0589,14836.63,64.4288,-304.21,368.64
2017-08-21,16550,16750,16200,16400,150,279963,15131.6652,14952.4352,179.23,-207.522,386.75
2017-08-22,16400,16650,15850,16150,250,262170,15288.3321,15041.1437,247.1884,-116.5799,363.77
2017-08-23,16350,16950,16050,16500,350,634336,15474.7425,15149.2071,325.5354,-28.1569,353.69
2017-08-24,16600,17300,16300,17000,500,640315,15709.3975,15286.3029,423.0946,62.0934,361.0
2017-08-25,17150,17350,16650,17050,50,389383,15915.6441,15416.9471,498.6969,149.4141,349.28
2017-08-28,17050,17200,16450,16550,500,364163,16013.2373,15500.877,512.3603,222.0034,290.36
2017-08-29,16500,16900,16400,16650,100,297812,16111.2008,15585.9972,525.2036,282.6434,242.56
2017-08-30,16800,17850,16700,17600,950,723004,16340.2468,15735.1826,605.0642,347.1276,257.94
2017-08-31,17750,17800,17050,17200,400,377993,16472.5165,15843.6876,628.8289,403.4678,225.36
2017-09-01,17250,17300,16800,17050,150,232344,16561.3601,15933.0441,628.3161,448.4375,179.88
2017-09-04,16400,16800,16300,16300,750,340876,16521.1509,15960.226,560.9249,470.935,89.99
2017-09-05,16500,16550,15500,15900,400,335264,16425.5892,15955.7648,469.8244,470.7129,-0.89
2017-09-06,15900,16300,15800,16100,200,217073,16375.4986,15966.4489,409.0497,458.3802,-49.33
2017-09-07,16100,16650,15850,16300,200,257060,16363.8834,15991.1564,372.727,441.2496,-68.52
2017-09-08,16300,16750,15900,16000,300,257289,16307.9013,15991.8115,316.0899,416.2176,-100.13
2017-09-11,16050,16350,15950,16300,300,125679,16306.6858,16014.6402,292.0455,391.3832,-99.34
2017-09-12,16500,17500,16450,17400,1100,879243,16474.8879,16117.2595,357.6285,384.6323,-27.0
2017-09-13,17300,17550,16750,17250,150,568335,16594.136,16201.1662,392.9698,386.2998,6.67
2017-09-14,17400,17550,16800,17150,100,309864,16679.6535,16271.4502,408.2033,390.6805,17.52
2017-09-15,17100,17800,16900,17550,400,452709,16813.553,16366.1576,447.3954,402.0235,45.37
2017-09-18,17650,19900,17650,19800,2250,1648244,17273.0064,16620.5163,652.4901,452.1168,200.37
2017-09-19,19600,20200,19150,19550,250,764144,17623.3131,16837.5151,785.798,518.853,266.95
2017-09-20,19550,19750,18800,18800,750,402784,17804.3418,16982.8843,821.4575,579.3739,242.08
2017-09-21,18800,19000,18100,18950,150,437066,17980.5969,17128.5966,852.0003,633.8992,218.1
2017-09-22,18700,18950,18050,18450,500,366174,18052.8128,17226.4783,826.3345,672.3863,153.95
2017-09-25,18450,18900,17850,18400,50,237858,18106.2262,17313.4059,792.8203,696.4731,96.35
2017-09-26,18150,18650,17650,18000,400,279752,18089.8837,17364.2647,725.619,702.3023,23.32
2017-09-27,18100,18500,17850,18500,500,174365,18152.9785,17448.3932,704.5853,702.7589,1.83
2017-09-28,18500,19350,18200,18700,200,381073,18237.1357,17541.1048,696.0308,701.4133,-5.38
2017-09-29,18800,18900,18250,18650,50,135575,18300.6533,17623.2452,677.408,696.6122,-19.2
2017-10-10,18850,19250,18300,18800,150,261208,18377.4758,17710.4122,667.0636,690.7025,-23.64
2017-10-11,18750,19550,18600,19300,500,234435,18519.4026,17828.1595,691.2432,690.8106,0.43
2017-10-12,19300,19650,18900,19400,100,244132,18654.8792,17944.5921,710.287,694.7059,15.58
2017-10-13,19250,19600,16700,16900,2500,855498,18384.8977,17867.2149,517.6828,659.3013,-141.62
2017-10-16,16950,17150,15550,16100,800,568391,18033.375,17736.3101,297.0649,586.854,-289.79
2017-10-17,16200,16800,15650,16400,300,291769,17782.0865,17637.3242,144.7624,498.4357,-353.67
2017-10-18,16400,16450,15350,15700,700,359571,17461.7655,17493.8187,-32.0531,392.3379,-424.39
2017-10-19,15700,16650,15550,16600,900,265477,17329.1862,17427.6099,-98.4237,294.1856,-392.61
2017-10-20,16550,16900,16150,16450,150,130064,17193.9268,17355.1943,-161.2675,203.095,-364.36
2017-10-23,16500,17400,16200,17350,900,227212,17217.9381,17354.8096,-136.8715,135.1017,-271.97
2017-10-24,17250,17400,16950,17200,150,126821,17215.1784,17343.3422,-128.1638,82.4486,-210.61
2017-10-25,17200,17700,17050,17500,300,169043,17258.9971,17354.9465,-95.9494,46.769,-142.72
2017-10-26,17500,17750,16100,16150,1350,392605,17088.3821,17265.6912,-177.309,1.9534,-179.26
2017-10-27,16250,16900,16200,16900,750,230168,17059.4003,17238.603,-179.2027,-34.2778,-144.92
2017-10-30,17000,17300,16550,16900,0,141632,17034.8772,17213.5213,-178.6441,-63.1511,-115.49
2017-10-31,16900,17000,16100,16650,250,295614,16975.6653,17171.7789,-196.1137,-89.7436,-106.37
2017-11-01,16600,16850,16350,16450,200,140795,16894.7937,17118.3138,-223.5201,-116.4989,-107.02
2017-11-02,16450,16650,15950,16250,200,247466,16795.5947,17053.9943,-258.3996,-144.879,-113.52
2017-11-03,16250,16500,15750,15900,350,248192,16657.8109,16968.5132,-310.7024,-178.0437,-132.66
2017-11-06,15900,16250,15750,16200,300,111190,16587.3784,16911.5863,-324.2079,-207.2765,-116.93
2017-11-07,16200,16200,15800,15950,250,93170,16489.3202,16840.3577,-351.0375,-236.0287,-115.01
2017-11-08,15850,16450,15850,16300,350,150058,16460.194,16800.3312,-340.1372,-256.8504,-83.29
2017-11-09,16200,16950,15850,16500,200,203614,16466.318,16778.0845,-311.7664,-267.8336,-43.93
2017-11-10,16500,17700,16400,17350,850,301423,16602.2691,16820.4486,-218.1795,-257.9028,39.72
2017-11-13,17350,17950,17150,17650,300,303126,16763.4585,16881.8968,-118.4384,-230.0099,111.57
2017-11-14,17550,17850,17300,17650,0,164359,16899.8495,16938.7934,-38.9439,-191.7967,152.85
2017-11-15,17700,18250,17100,17300,350,269667,16961.4111,16965.5494,-4.1383,-154.265,150.13
2017-11-16,17500,18100,17200,17650,350,164655,17067.3478,17016.2494,51.0984,-113.1923,164.29
2017-11-17,17650,19000,17600,18000,350,355298,17210.8328,17089.1199,121.7129,-66.2113,187.92
2017-11-20,18300,18600,17800,17850,150,120459,17309.1662,17145.4813,163.6849,-20.2321,183.92
2017-11-21,18300,18800,18000,18700,850,291479,17523.1406,17260.6309,262.5098,36.3163,226.19
2017-11-22,18850,19200,18350,18900,200,272763,17734.9652,17382.0656,352.8995,99.633,253.27
2017-11-23,19000,19050,18350,18700,200,198008,17883.4321,17479.6904,403.7417,160.4547,243.29
2017-11-24,18700,19950,18450,19700,1000,561171,18162.904,17644.1578,518.7463,232.113,286.63
2017-11-27,19800,19800,18350,18600,1100,453920,18230.1496,17714.9609,515.1887,288.7281,226.46
2017-11-28,18650,18700,17500,18100,500,350052,18210.1266,17743.4823,466.6442,324.3114,142.33
2017-11-29,18250,19200,17850,19100,1000,314720,18347.0302,17843.9651,503.0651,360.0621,143.0
2017-11-30,18650,18800,17450,17450,1650,559657,18209.0255,17814.7825,394.243,366.8983,27.34
2017-12-01,17600,17750,16950,17000,450,266491,18023.0216,17754.4282,268.5934,347.2373,-78.64
2017-12-04,16950,17000,12450,13250,3750,4134406,17288.7106,17420.7669,-132.0563,251.3786,-383.43
2017-12-05,13600,14700,13450,14250,1000,2133221,16821.2166,17185.8953,-364.6786,128.1671,-492.85
2017-12-06,14750,14800,14000,14400,150,939832,16448.7218,16979.5327,-530.8109,-3.6285,-527.18
2017-12-07,14400,14900,13200,14250,150,1115796,16110.4569,16777.3451,-666.8882,-136.2804,-530.61
2017-12-08,14400,14500,14000,14050,200,260514,15793.4635,16575.3195,-781.856,-265.3955,-516.46
2017-12-11,14250,14500,13650,14500,450,239403,15594.4691,16421.5921,-827.123,-377.741,-449.38
2017-12-12,14600,14650,12850,13200,1300,1151821,15226.0893,16182.9557,-956.8664,-493.5661,-463.3
2017-12-13,13200,13450,12850,13300,100,519569,14929.7678,15969.4034,-1039.6356,-602.78,-436.86
2017-12-14,13400,14200,13150,14000,700,752705,14786.7266,15823.5217,-1036.795,-689.583,-347.21
2017-12-15,13950,14200,13650,13700,300,330582,14619.5379,15666.2238,-1046.6858,-761.0036,-285.68
2017-12-18,13850,13900,13250,13250,450,256986,14408.8398,15487.2442,-1078.4044,-824.4837,-253.92
2017-12-19,13400,13850,13200,13400,150,278478,14253.6337,15332.6335,-1078.9999,-875.387,-203.61
2017-12-20,13300,13400,12850,12900,500,252167,14045.3823,15152.4385,-1107.0561,-921.7208,-185.34
2017-12-21,12750,13250,12750,13000,100,156548,13884.5543,14992.9986,-1108.4443,-959.0655,-149.38
2017-12-22,13100,13600,12800,13500,500,189630,13825.3921,14882.4061,-1057.014,-978.6552,-78.36
2017-12-26,13650,13700,12800,12900,600,371132,13683.0241,14735.5612,-1052.5371,-993.4316,-59.11
2017-12-27,13100,13400,12950,13400,500,237498,13639.4819,14636.6307,-997.1488,-994.175,-2.97
2017-12-28,13300,13450,13100,13200,200,278108,13571.8693,14530.2136,-958.3443,-987.0089,28.66
2018-01-02,13300,13300,12900,13200,0,178511,13514.6586,14431.6793,-917.0207,-973.0113,55.99
2018-01-03,13300,13850,13300,13450,250,347272,13504.7112,14358.9623,-854.2512,-949.2592,95.01
2018-01-04,13650,13700,13350,13500,50,273616,13503.9864,14295.3355,-791.3491,-917.6772,126.33
2018-01-05,13600,13650,13350,13450,50,183818,13495.6808,14232.718,-737.0373,-881.5492,144.51
2018-01-08,13650,13700,12950,13050,400,359888,13427.1145,14145.1093,-717.9948,-848.8383,130.84
2018-01-09,13150,13500,13150,13300,250,156883,13407.5584,14082.5086,-674.9502,-814.0607,139.11
2018-01-10,13300,13450,12950,13250,50,275964,13383.3187,14020.8413,-637.5226,-778.7531,141.23
2018-01-11,13300,14050,13200,13900,650,442973,13462.8081,14011.8901,-549.082,-732.8189,183.74
2018-01-12,14000,14050,13350,13700,200,383954,13499.2992,13988.7871,-489.488,-684.1527,194.66
2018-01-15,13750,13750,12950,13100,600,425333,13437.8685,13922.951,-485.0825,-644.3387,159.26
2018-01-16,12950,13300,12750,13300,200,289542,13416.658,13876.8065,-460.1485,-607.5006,147.35
2018-01-17,13350,13350,13000,13050,250,222665,13360.2491,13815.5616,-455.3125,-577.063,121.75
2018-01-18,13200,13300,12850,13000,50,267055,13304.8261,13755.1496,-450.3235,-551.7151,101.39
