date,open,high,low,close,diff,volume,ema12,ema26,macd_line,signal_line,macd_hist
2017-03-06,27925,28075,27875,28075,100,317,27585.4913,27311.9534,273.5379,222.7182,50.82
2017-03-07,28000,28035,27830,27830,245,1393,27623.108,27350.3272,272.7808,232.7307,40.05
2017-03-08,27375,27785,27375,27720,110,1415,27638.0145,27377.7104,260.3041,238.2454,22.06
2017-03-09,27770,28090,27770,28090,370,213,27707.5507,27430.4726,277.0781,246.012,31.07
2017-03-10,28055,28230,28055,28120,30,310,27771.0044,27481.5487,289.4557,254.7007,34.75
2017-03-13,28085,28085,27885,27885,235,688,27788.5422,27511.434,277.1082,259.1822,17.93
2017-03-14,28035,28035,27890,27985,100,516,27818.7665,27546.5129,272.2536,261.7965,10.46
2017-03-15,28100,28100,27860,27895,90,449,27830.4947,27572.3268,258.1679,261.0708,-2.9
2017-03-16,27740,27835,27710,27825,70,592,27829.6494,27591.0433,238.6061,256.5778,-17.97
2017-03-17,27825,27875,27600,27730,95,605,27814.3187,27601.3364,212.9823,247.8587,-34.88
2017-03-20,27730,27730,27350,27420,310,1315,27753.6543,27587.9041,165.7502,231.437,-65.69
2017-03-21,27025,27395,27025,27395,25,1178,27698.4767,27573.6149,124.8618,210.122,-85.26
2017-03-22,27210,27260,26960,27015,380,1184,27593.3264,27532.236,61.0904,180.3157,-119.23
2017-03-23,27255,27265,27100,27255,240,147,27541.2762,27511.7,29.5762,150.1678,-120.59
2017-03-24,27265,27295,27250,27255,0,87,27497.2337,27492.6852,4.5485,121.0439,-116.5
2017-03-27,27795,27795,26785,26785,470,1367,27387.6593,27440.2641,-52.6048,86.3142,-138.92
2017-03-28,27395,27395,27050,27100,315,236,27343.404,27415.0593,-71.6553,54.7203,-126.38
2017-03-29,27465,27470,27205,27315,215,1211,27339.0342,27407.6475,-68.6133,30.0536,-98.67
2017-03-30,27470,27470,27315,27470,155,1455,27359.1828,27412.2662,-53.0835,13.4262,-66.51
2017-03-31,27470,27530,27445,27455,15,501004,27373.9239,27415.4317,-41.5078,2.4394,-43.95
2017-04-03,27530,27530,27335,27505,50,1147,27394.0894,27422.0664,-27.9769,-3.6439,-24.33
2017-04-04,27530,27530,27335,27350,155,410,27387.3064,27416.7281,-29.4217,-8.7995,-20.62
2017-04-05,27535,27600,27515,27600,250,647,27420.0285,27430.3038,-10.2753,-9.0946,-1.18
2017-04-06,27580,27700,27480,27560,40,848,27441.5626,27439.9109,1.6517,-6.9454,8.6
2017-04-07,27625,27750,27620,27750,190,534,27489.0145,27462.8805,26.134,-0.3295,26.46
2017-04-10,27750,28035,27750,28030,280,2157,27572.243,27504.8894,67.3537,13.2071,54.15
2017-04-11,27615,28135,27615,28080,50,1247,27650.3595,27547.4901,102.8694,31.1396,71.73
2017-04-12,28080,28080,27845,27855,225,1360,27681.8427,27570.2687,111.574,47.2265,64.35
2017-04-13,27625,27675,27400,27515,340,1760,27656.1746,27566.1747,89.9999,55.7811,34.22
2017-04-14,27475,27525,27400,27490,25,356,27630.6092,27560.5321,70.0771,58.6403,11.44
2017-04-17,27900,27900,27340,27500,10,1542,27610.5155,27556.0483,54.4673,57.8057,-3.34
2017-04-18,27620,27930,27620,27930,430,961,27659.667,27583.7484,75.9186,61.4283,14.49
2017-04-19,27705,27840,27700,27840,90,150,27687.4105,27602.73,84.6805,66.0787,18.6
2017-04-20,27955,27955,27840,27885,45,267,27717.8089,27623.6389,94.17,71.697,22.47
2017-04-21,27815,28075,27815,27965,80,1083,27755.8383,27648.9249,106.9134,78.7403,28.17
2017-04-24,28090,28090,27935,28070,105,1331,27804.1709,27680.1156,124.0552,87.8033,36.25
2017-04-25,28100,28230,28075,28115,45,2006,27851.9907,27712.3293,139.6614,98.1749,41.49
2017-04-26,28230,28330,28090,28245,130,1649,27912.4537,27751.7864,160.6673,110.6734,49.99
2017-04-27,28245,28375,28235,28375,130,458,27983.6147,27797.9504,185.6643,125.6716,59.99
2017-04-28,28400,28585,28330,28580,205,2769,28075.3663,27855.88,219.4863,144.4345,75.05
2017-05-02,28950,28950,28635,28800,220,2421,28186.8484,27925.8148,261.0336,167.7543,93.28
2017-05-04,28750,28880,28580,28805,5,1584,28281.9486,27990.9396,291.009,192.4053,98.6
2017-05-08,28810,28955,28810,28880,75,787,28373.9565,28056.7959,317.1606,217.3563,99.8
2017-05-10,28880,29160,28880,29160,280,1394,28494.8863,28138.5147,356.3715,245.1594,111.21
2017-05-11,29170,29170,28960,28985,175,1757,28570.2884,28201.2174,369.071,269.9417,99.13
2017-05-12,28985,28985,28800,28900,85,1763,28621.0133,28252.979,368.0342,289.5602,78.47
2017-05-15,29000,29020,28900,28960,60,693,28673.1651,28305.351,367.8141,305.211,62.6
2017-05-16,28900,28900,28800,28800,160,1701,28692.6781,28341.9916,350.6865,314.3061,36.38
2017-05-17,28825,28865,28680,28735,65,1405,28699.1892,28371.1034,328.0858,317.062,11.02
2017-05-18,28635,28635,28300,28425,310,3283,28657.0062,28375.0957,281.9105,310.0317,-28.12
2017-05-19,28390,28785,28390,28735,310,1872,28669.0053,28401.7553,267.25,301.4754,-34.23
2017-05-22,28950,28950,28505,28690,45,2193,28672.2352,28423.1067,249.1285,291.006,-41.88
2017-05-23,28705,28950,28700,28940,250,742,28713.4298,28461.3951,252.0347,283.2117,-31.18
2017-05-24,29000,29090,28940,29075,135,399,28769.056,28506.8473,262.2087,279.0111,-16.8
2017-05-25,29100,29100,28975,29100,25,1259,28819.9705,28550.7846,269.1859,277.0461,-7.86
2017-05-26,29100,29350,29100,29350,250,2664,28901.5135,28609.9857,291.5277,279.9424,11.59
2017-05-29,29350,29435,29260,29435,85,1900,28983.5883,28671.0979,312.4904,286.452,26.04
2017-05-30,29435,29490,29310,29490,55,486,29061.4978,28731.7573,329.7405,295.1097,34.63
2017-05-31,29400,29485,29345,29415,75,1311,29115.8828,28782.3679,333.5149,302.7907,30.72
2017-06-01,29415,29450,29345,29385,30,648,29157.2854,28827.0073,330.2781,308.2882,21.99
2017-06-02,29400,29650,29400,29650,265,3088,29233.0877,28887.9697,345.1179,315.6542,29.46
2017-06-05,29720,29790,29585,29765,115,3036,29314.9203,28952.9349,361.9854,324.9204,37.07
2017-06-07,29770,29790,29600,29790,25,1052,29388.0095,29014.9397,373.0698,334.5503,38.52
2017-06-08,29790,29990,29790,29905,115,1128,29467.5465,29080.8701,386.6764,344.9755,41.7
2017-06-09,29915,29930,29830,29930,25,2227,29538.6932,29143.7686,394.9246,354.9653,39.96
2017-06-12,29700,29700,29090,29195,735,4698,29485.8173,29147.5636,338.2538,351.623,-13.37
2017-06-13,29195,29260,29195,29260,65,3057,29451.0762,29155.8922,295.184,340.3352,-45.15
2017-06-14,29285,29400,29100,29255,5,2083,29420.9106,29163.2335,257.6771,323.8036,-66.13
2017-06-15,29255,29255,28940,29045,210,2751,29363.0782,29154.4755,208.6028,300.7634,-92.16
2017-06-16,29045,29365,27360,29270,225,2426,29348.7585,29163.0328,185.7257,277.7559,-92.03
2017-06-19,29270,29270,29050,29260,10,2564,29335.1033,29170.2156,164.8878,255.1822,-90.29
2017-06-20,29485,29750,29480,29695,435,2610,29390.4721,29209.0885,181.3835,240.4225,-59.04
2017-06-21,29700,29700,29440,29545,150,3197,29414.2456,29233.9708,180.2747,228.393,-48.12
2017-06-22,29765,29880,29715,29855,310,1265,29482.054,29279.973,202.081,223.1306,-21.05
2017-06-23,29855,29880,29695,29825,30,635,29534.8149,29320.3454,214.4695,221.3983,-6.93
2017-06-26,29950,29950,29700,29925,100,3518,29594.8434,29365.1346,229.7088,223.0604,6.65
2017-06-27,29950,29950,29645,29665,260,1903,29605.6367,29387.3469,218.2898,222.1063,-3.82
2017-06-28,29665,29665,29205,29305,360,2584,29559.3849,29381.2471,178.1378,213.3126,-35.17
2017-06-29,29700,29710,29555,29705,400,6298,29581.7872,29405.2288,176.5584,205.9618,-29.4
2017-06-30,29645,29645,29115,29220,485,3952,29526.1276,29391.5081,134.6195,191.6933,-57.07
2017-07-03,29550,29550,29120,29350,130,936,29499.0311,29388.4335,110.5976,175.4742,-64.88
2017-07-04,29350,29350,28990,29120,230,1836,29440.7186,29368.5495,72.1691,154.8132,-82.64
2017-07-05,29400,29400,28975,29075,45,1429,29384.4542,29346.8051,37.6491,131.3804,-93.73
2017-07-06,29400,29575,29290,29435,360,3404,29392.2305,29353.338,38.8924,112.8828,-73.99
2017-07-07,29150,29850,29150,29315,120,2212,29380.3489,29350.4982,29.8507,96.2764,-66.43
2017-07-10,29845,29845,29405,29495,180,1487,29397.9875,29361.202,36.7855,84.3782,-47.59
2017-07-11,29500,29625,29500,29620,125,2135,29432.1433,29380.3722,51.771,77.8567,-26.09
2017-07-12,29620,29655,29515,29550,70,456,29450.2751,29392.9373,57.3378,73.753,-16.42
2017-07-13,29850,29875,29660,29770,220,3561,29499.4635,29420.8678,78.5957,74.7215,3.87
2017-07-14,29770,29855,29600,29700,70,3137,29530.3153,29441.5443,88.771,77.5314,11.24
2017-07-17,29920,29920,29700,29835,135,1892,29577.1899,29470.6892,106.5007,83.3253,23.18
2017-07-18,29835,29835,29670,29675,160,879,29592.2376,29485.8233,106.4143,87.9431,18.47
2017-07-19,29720,29940,29690,29750,75,1336,29616.5087,29505.3919,111.1168,92.5778,18.54
2017-07-20,29950,30175,29945,30140,390,3008,29697.0458,29552.3999,144.6459,102.9914,41.65
2017-07-21,30150,30150,29885,29905,235,3207,29729.0388,29578.5185,150.5203,112.4972,38.02
2017-07-24,30000,30000,29780,29795,110,2270,29739.1867,29594.5541,144.6325,118.9243,25.71
2017-07-25,29970,30020,29920,29945,150,672,29770.8503,29620.5131,150.3372,125.2068,25.13
2017-07-26,30035,30035,29940,30010,65,623,29807.6425,29649.364,158.2785,131.8212,26.46
2017-07-27,30010,30155,30010,30130,120,913,29857.236,29684.9666,172.2693,139.9108,32.36
2017-07-28,30130,30130,29710,29810,320,2879,29849.9689,29694.2284,155.7405,143.0768,12.66
2017-07-31,29900,30040,29830,29890,80,1934,29856.1275,29708.73,147.3976,143.9409,3.46
2017-08-01,30135,30135,29655,29930,40,836,29867.4925,29725.1203,142.3722,143.6272,-1.25
2017-08-02,29930,30305,29930,30250,320,2678,29926.3398,29764.0003,162.3395,147.3696,14.97
2017-08-03,30200,30200,30030,30180,70,2468,29965.3645,29794.8151,170.5494,152.0056,18.54
2017-08-04,30180,30180,29925,30005,175,2031,29971.4622,29810.3844,161.0779,153.82,7.26
2017-08-07,30095,30195,30010,30180,175,6728,30003.545,29837.7633,165.7817,156.2124,9.57
2017-08-08,30200,30235,30080,30215,35,1462,30036.0765,29865.7068,170.3698,159.0439,11.33
2017-08-09,30215,30245,30180,30245,30,1022,30068.2186,29893.8026,174.416,162.1183,12.3
2017-08-10,30320,30485,30320,30400,155,1009,30119.2619,29931.2987,187.9632,167.2873,20.68
2017-08-11,29900,29965,29835,29835,565,1952,30075.5293,29924.1654,151.3639,164.1026,-12.74
2017-08-14,30435,30435,30075,30270,435,1955,30105.4479,29949.7828,155.6651,162.4151,-6.75
2017-08-16,30270,30550,30270,30430,160,1897,30155.379,29985.3544,170.0245,163.937,6.09
2017-08-17,30550,30550,30310,30425,5,406,30196.8591,30017.9208,178.9383,166.9372,12.0
2017-08-18,30425,30425,29840,30045,380,3051,30173.4962,30019.9267,153.5695,164.2637,-10.69
2017-08-21,30095,30095,29750,29835,210,2771,30121.4198,30006.2284,115.1915,154.4493,-39.26
2017-08-22,29780,29900,29780,29865,30,723,30081.9706,29995.767,86.2036,140.8001,-54.6
2017-08-23,30100,30120,29960,30075,210,979,30080.8982,30001.6361,79.2621,128.4925,-49.23
2017-08-24,29850,29905,29790,29860,215,1089,30046.9139,29991.1446,55.7693,113.9479,-58.18
2017-08-25,30090,30090,29800,29810,50,612,30010.4656,29977.7264,32.7391,97.7061,-64.97
2017-08-28,29840,29840,29470,29485,325,2305,29929.6247,29941.2282,-11.6035,75.8442,-87.45
2017-08-29,29470,29615,29470,29560,75,367,29872.7594,29912.9891,-40.2297,52.6294,-92.86
2017-08-30,29900,29900,29740,29890,330,498,29875.4118,29911.2862,-35.8744,34.9287,-70.8
2017-08-31,30155,30325,29935,30325,435,7656,29944.5792,29941.9316,2.6476,28.4725,-25.82
2017-09-01,30325,30500,30325,30475,150,2007,30026.1824,29981.4182,44.7642,31.7308,13.03
2017-09-04,30315,30540,30315,30420,55,4596,30086.7697,30013.9057,72.864,39.9574,32.91
2017-09-05,30510,30595,30480,30480,60,5558,30147.2667,30048.4312,98.8355,51.733,47.1
2017-09-06,30470,30535,30280,30530,50,1472,30206.1487,30084.103,122.0458,65.7956,56.25
2017-09-07,30530,30530,30320,30410,120,1671,30237.5105,30108.2435,129.267,78.4899,50.78
2017-09-08,30990,30990,30280,30405,5,900,30263.2781,30130.2255,133.0526,89.4024,43.65
2017-09-11,30405,30460,30215,30460,55,609,30293.543,30154.6532,138.8898,99.2999,39.59
2017-09-12,30460,30635,30460,30580,120,1324,30337.6133,30186.1604,151.4529,109.7305,41.72
2017-09-13,30760,30760,30530,30570,10,1932,30373.3651,30214.5929,158.7722,119.5388,39.23
2017-09-14,30570,30790,30570,30790,220,819,30437.4628,30257.2157,180.2471,131.6805,48.57
2017-09-15,30790,30790,30550,30590,200,1115,30460.93,30281.8664,179.0637,141.1571,37.91
2017-09-18,30690,30690,30590,30640,50,4470,30488.4793,30308.3948,180.0845,148.9426,31.14
2017-09-19,30820,30820,30475,30625,15,676,30509.4825,30331.847,177.6354,154.6812,22.95
2017-09-20,30665,30665,30525,30590,35,1656,30521.8698,30350.9695,170.9003,157.925,12.98
2017-09-21,30995,30995,30520,30570,20,704,30529.2744,30367.194,162.0805,158.7561,3.32
2017-09-22,30570,30570,30255,30460,110,1800,30518.6168,30374.0685,144.5483,155.9145,-11.37
2017-09-25,30800,30800,30335,30400,60,908,30500.3681,30375.9893,124.3787,149.6074,-25.23
2017-09-26,30165,30250,30100,30225,175,3311,30458.0038,30364.8049,93.1988,138.3257,-45.13
2017-09-27,29875,30360,29875,30350,125,2205,30441.3878,30363.7083,77.6795,126.1964,-48.52
2017-09-28,30615,30950,30615,30935,585,3934,30517.3281,30406.0262,111.302,123.2175,-11.92
2017-09-29,30935,30935,30730,30790,145,1441,30559.2777,30434.4687,124.809,123.5358,1.27
2017-10-10,30825,31325,30825,31205,415,4802,30658.6196,30491.5451,167.0745,132.2436,34.83
2017-10-11,31205,31265,31090,31200,5,3530,30741.9089,30544.0232,197.8856,145.372,52.51
2017-10-12,31700,31700,31140,31220,20,6989,30815.4613,30594.0956,221.3658,160.5707,60.8
2017-10-13,31220,31220,31045,31055,165,1837,30852.3134,30628.2366,224.0768,173.2719,50.8
2017-10-16,31600,31600,31090,31170,115,5413,30901.1883,30668.3673,232.821,185.1818,47.64
2017-10-17,31175,31355,31175,31355,185,1390,30971.0055,30719.2289,251.7765,198.5007,53.28
2017-10-18,31355,31380,31300,31345,10,2622,31028.5431,30765.5824,262.9607,211.3927,51.57
2017-10-19,31345,31380,31300,31325,20,4985,31074.1519,30807.0207,267.1311,222.5404,44.59
2017-10-20,31325,31380,31120,31320,5,2365,31111.9746,30845.0192,266.9555,231.4234,35.53
2017-10-23,31325,31410,31255,31285,35,7565,31138.5939,30877.6103,260.9836,237.3355,23.65
2017-10-24,31285,31285,31005,31015,270,2278,31119.5795,30887.7874,231.7921,236.2268,-4.43
2017-10-25,31195,31195,31020,31030,15,941,31105.798,30898.3216,207.4764,230.4767,-23.0
2017-10-26,30840,30880,30795,30835,195,2127,31064.1368,30893.6311,170.5057,218.4825,-47.98
2017-10-27,31030,31085,30920,31060,225,49526,31063.5004,30905.9548,157.5456,206.2951,-48.75
2017-10-30,31525,31700,31520,31700,640,5687,31161.4234,30964.7729,196.6505,204.3662,-7.72
2017-10-31,31660,31680,31520,31580,120,19135,31225.8198,31010.3453,215.4745,206.5878,8.89
2017-11-01,31580,31695,31550,31665,85,15741,31293.386,31058.8382,234.5477,212.1798,22.37
2017-11-02,31115,31500,31115,31500,165,15043,31325.1727,31091.5169,233.6559,216.475,17.18
2017-11-03,31520,31575,31375,31575,75,1117,31363.6077,31127.3305,236.2773,220.4355,15.84
2017-11-06,31735,31895,31625,31625,50,1653,31403.8219,31164.1949,239.627,224.2738,15.35
2017-11-07,31635,31935,31635,31880,255,1824,31477.0801,31217.2175,259.8626,231.3916,28.47
2017-11-08,31880,31975,31880,31935,55,1923,31547.5293,31270.3865,277.1428,240.5418,36.6
2017-11-09,32220,32220,31945,32075,140,1953,31628.6786,31329.9875,298.6911,252.1717,46.52
2017-11-10,32075,32075,31900,31995,80,1992,31685.0358,31379.2477,305.788,262.8949,42.89
2017-11-13,31995,32180,31925,32085,90,3780,31746.5687,31431.5257,315.0431,273.3246,41.72
2017-11-14,32140,32140,32000,32065,20,1552,31795.5582,31478.4497,317.1085,282.0813,35.03
2017-11-15,32065,32070,31700,31750,315,4001,31788.5492,31498.5645,289.9847,283.662,6.32
2017-11-16,31750,31750,31260,31425,325,4377,31732.6186,31493.1153,239.5033,274.8303,-35.33
2017-11-17,31440,31635,31425,31500,75,1961,31696.8311,31493.6253,203.2058,260.5054,-57.3
2017-11-20,31155,31520,31155,31485,15,3470,31664.2417,31492.9864,171.2553,242.6554,-71.4
2017-11-21,31590,31750,31350,31405,80,2483,31624.3584,31486.4689,137.8895,221.7022,-83.81
2017-11-22,31950,31950,31550,31580,175,2684,31617.534,31493.3971,124.1369,202.1891,-78.05
2017-11-23,31580,31580,31390,31455,125,3926,31592.5288,31490.5529,101.9759,182.1465,-80.17
2017-11-24,31545,31545,31380,31455,0,566,31571.3705,31487.9193,83.4512,162.4074,-78.96
2017-11-27,31500,31630,31490,31560,105,2581,31569.6212,31493.2586,76.3626,145.1984,-68.84
2017-11-28,31690,31690,31510,31540,20,4073,31565.0641,31496.721,68.3431,129.8274,-61.48
2017-11-29,31600,31780,31555,31780,240,1031,31598.1311,31517.7046,80.4266,119.9472,-39.52
2017-11-30,31670,31670,30950,30950,830,6783,31498.4187,31475.6524,22.7663,100.511,-77.74
2017-12-01,31400,31400,31190,31340,390,1344,31474.0466,31465.6041,8.4425,82.0973,-73.65
2017-12-04,31500,31500,31335,31475,135,3946,31474.1932,31466.3001,7.8932,67.2565,-59.36
2017-12-05,31470,31470,30765,30830,645,3734,31375.0866,31419.1667,-44.0801,44.9892,-89.07
2017-12-06,31025,31035,30830,30955,125,763,31310.4579,31384.784,-74.3261,21.1261,-95.45
2017-12-07,31035,31290,29470,31285,330,3292,31306.5413,31377.3926,-70.8513,2.7306,-73.58
2017-12-08,31300,31470,31300,31470,185,7017,31331.6888,31384.2524,-52.5636,-8.3282,-44.24
2017-12-11,31750,31750,31315,31530,60,2282,31362.1982,31395.0485,-32.8503,-13.2326,-19.62
2017-12-12,31750,31750,31530,31745,215,1903,31421.0908,31420.9709,0.1199,-10.5621,10.68
2017-12-13,31750,31945,31610,31850,105,1866,31487.0768,31452.7508,34.326,-1.5845,35.91
2017-12-14,31855,31855,31525,31545,305,5787,31495.9881,31459.5841,36.404,6.0132,30.39
2017-12-15,31545,31595,31545,31590,45,1472,31510.4514,31469.2445,41.2069,13.0519,28.15
2017-12-18,31630,32075,31630,32070,480,6640,31596.5358,31513.7449,82.7909,26.9997,55.79
2017-12-19,32085,32195,32020,32090,20,4890,31672.4534,31556.4305,116.0229,44.8044,71.22
2017-12-20,32015,32015,31855,31875,215,4429,31703.6144,31580.0282,123.5862,60.5607,63.03
2017-12-21,32040,32040,31525,31755,120,7256,31711.5199,31592.9891,118.5308,72.1548,46.38
2017-12-22,31985,32155,31665,31740,15,5760,31715.9014,31603.8788,112.0227,80.1283,31.89
2017-12-26,32100,32100,31555,31565,175,10162,31692.6858,31600.9989,91.687,82.4401,9.25
2017-12-27,31565,31565,31300,31395,170,2595,31646.888,31585.7397,61.1483,78.1817,-17.03
2017-12-28,31400,31400,31295,31325,70,1379,31597.3668,31566.4256,30.9411,68.7336,-37.79
2018-01-02,31325,31400,30880,30895,430,11092,31489.3104,31516.6904,-27.3801,49.5109,-76.89
2018-01-03,31205,31600,30955,31475,580,3311,31487.1088,31513.6022,-26.4935,34.31,-60.8
2018-01-04,31600,31890,31600,31770,295,3785,31530.6305,31532.5947,-1.9642,27.0552,-29.02
2018-01-05,31770,31820,31600,31800,30,2789,31572.072,31552.4025,19.6695,25.578,-5.91
2018-01-08,31955,32195,31955,32125,325,3516,31657.1378,31594.8171,62.3207,32.9266,29.39
2018-01-09,32195,32400,32195,32340,215,5329,31762.1935,31650.0158,112.1777,48.7768,63.4
2018-01-10,32495,32495,32320,32455,115,4559,31868.7791,31709.6443,159.1349,70.8484,88.29
2018-01-11,32215,32455,32215,32435,20,4476,31955.89,31763.3743,192.5157,95.1819,97.33
2018-01-12,32500,32500,32255,32445,10,3189,32031.1377,31813.8651,217.2726,119.6,97.67
2018-01-15,32595,32690,32530,32670,225,2903,32129.4242,31877.2825,252.1417,146.1083,106.03
2018-01-16,32670,32695,32645,32680,10,3315,32214.1282,31936.7431,277.3851,172.3637,105.02
2018-01-17,32680,32705,32450,32705,25,2922,32289.6469,31993.651,295.9959,197.0901,98.91
2018-01-18,32900,33040,32850,33040,335,3674,32405.0859,32071.1583,333.9275,224.4576,109.47
2018-01-19,33100,33125,32870,32945,95,6216,32488.1496,32135.8873,352.2622,250.0185,102.24
2018-01-22,32945,33165,32930,33165,220,3663,32592.2804,32212.1179,380.1625,276.0473,104.12
2018-01-23,33200,35400,32815,33900,735,6765,32793.468,32337.1462,456.3218,312.1022,144.22
2018-01-24,34295,34295,33710,33770,130,15945,32943.7037,32443.2835,500.4202,349.7658,150.65
2018-01-25,33770,33770,32900,33245,525,11379,32990.057,32502.6699,487.3871,377.2901,110.1
